"0,47335","0,88406","1,27972","0,97278","1,33704","0,72236","0,43873","0,60335","1,32973","1,61374","0,52308","0,96200","0,71318","0,61750","0,80361","0,40266","0,77395","0,84381","1,09516","0,38826","0,06450","1,13617","0,74830","1,13425","0,86224","0,97124","0,44730","0,87181","0,43659","0,08608","0,44214","0,85638","0,97114","0,00280","-0,54052","0,09607","0,75201","0,26689","0,05718"
"0,88406","3,56675","3,15896","2,88461","3,28647","1,95826","0,32985","1,19933","2,98169","3,12405","1,42255","2,30428","0,80482","1,21889","2,16826","0,96752","2,17358","2,11736","3,11440","1,07816","0,55660","3,08200","1,75987","2,95447","3,38474","3,28433","1,03687","2,47944","1,43084","0,18702","1,43217","1,81847","2,59189","-0,77988","0,30349","-0,50510","2,13320","1,07227","-0,15593"
"1,27972","3,15896","5,76707","3,94174","5,01400","2,45629","2,20246","2,46730","4,79066","4,45725","2,21333","4,70327","1,85207","2,53826","2,77620","2,03237","3,88879","3,87348","4,31896","1,76130","0,67271","4,88828","2,38816","4,41886","4,04329","4,80365","1,83246","2,89245","2,12520","0,49034","1,93314","3,55741","3,78813","-0,69093","0,18254","-0,03827","3,89236","1,57871","0,31974"
"0,97278","2,88461","3,94174","4,72063","4,57063","2,37073","1,22082","2,79828","4,27894","4,54467","2,01052","3,59221","1,55077","2,25974","2,70118","1,76186","3,05425","3,07892","3,88724","1,20873","-0,67908","3,51593","2,06709","3,38752","3,55790","4,01557","1,49134","2,83517","1,71318","0,45329","1,48964","2,46963","3,51597","-1,06042","-0,43435","-0,35430","3,08542","1,32195","0,09659"
"1,33704","3,28647","5,01400","4,57063","8,09332","3,10089","2,05343","2,97417","7,06623","5,05452","2,14988","4,64511","2,18630","2,96260","2,59566","2,52140","4,06903","4,51295","4,94581","2,38032","-0,21850","4,72587","4,21524","5,00594","2,28279","3,09733","1,88812","3,40042","2,00065","0,62616","1,88131","3,06356","3,91403","-0,91618","-0,84023","-0,48600","3,75885","1,13492","0,49012"
"0,72236","1,95826","2,45629","2,37073","3,10089","2,03341","0,85484","1,39481","3,02010","3,36847","1,04404","2,17782","1,46271","1,49951","1,57234","1,34193","2,18568","2,41943","2,59390","1,10545","0,11339","2,53645","1,73759","2,37775","2,03612","2,38109","0,95487","2,01335","1,08329","0,35819","1,17904","1,87269","2,03450","-0,44617","-0,94081","-0,00392","2,28377","0,93318","0,13895"
"0,43873","0,32985","2,20246","1,22082","2,05343","0,85484","3,41623","1,29282","2,43778","2,79018","0,98279","3,28450","2,17173","1,78379","0,48397","2,26542","2,53264","2,71669","2,22553","1,27748","0,92400","2,37444","0,99178","1,96814","0,96426","1,93725","0,86129","1,47341","0,31846","0,18228","0,85998","2,50498","1,79276","-0,05915","-1,76327","0,34257","2,48292","0,62306","0,68188"
"0,60335","1,19933","2,46730","2,79828","2,97417","1,39481","1,29282","2,64367","3,30503","3,65117","1,54437","2,59642","1,46993","1,57495","1,80511","1,12717","2,04603","2,22403","2,65834","0,64674","-0,36242","2,29547","1,18711","2,09956","2,43173","3,09255","1,06521","1,94078","1,24820","0,52859","0,81957","1,83129","2,57988","-0,70292","-0,83409","-0,28988","2,24426","0,98234","0,36639"
"1,32973","2,98169","4,79066","4,27894","7,06623","3,02010","2,43778","3,30503","7,72356","6,59582","2,41368","4,89101","3,29638","3,27759","2,57439","2,62186","4,42412","4,96509","5,52685","2,44203","0,31641","4,96262","4,12982","4,93679","3,04752","4,23856","1,92379","3,74223","2,25852","0,88448","1,97189","3,47698","4,42308","-0,71223","-1,90222","0,02269","4,55639","1,58349","0,57386"
"1,61374","3,12405","4,45725","4,54467","5,05452","3,36847","2,79018","3,65117","6,59582","21,81929","2,74118","5,54201","13,57328","7,19452","2,43898","4,40399","6,89230","7,38689","8,16473","2,47750","1,52463","6,10183","3,40208","5,44989","5,45256","7,23222","1,69207","5,44817","2,89842","1,33962","3,02475","5,74047","6,60499","-0,76393","-11,87423","1,80060","8,54657","3,45067","0,55426"
