"0,15500","0,01300","0,24100","0,04200","0,05100","0,09000","0,05800","0,09700","0,09800","0,01300","0,07500","0,09100","0,04700","-0,08700","0,01800","0,09600","0,07700","0,06400","0,00000","-0,02100","-0,06100","0,04600","0,01000","0,08200","0,02700","0,00100","0,02900","-0,00700","-0,03100","0,09000","0,05600","0,01800","0,01900","0,17200","0,08200","0,08300","-0,00200","0,05900","-0,00700"
"0,01300","0,55100","0,07100","0,11500","0,06300","0,01100","-0,21100","0,08200","0,13800","0,00200","0,06800","0,07100","-0,06600","-0,08500","0,06600","-0,03500","0,02400","0,02800","0,03800","-0,05500","0,00900","0,05300","0,01300","0,03600","0,04500","0,07200","0,02900","0,08900","0,07400","0,00600","0,00500","0,09600","0,07300","-0,07300","0,05900","-0,01400","0,05900","0,01100","-0,06900"
"0,24100","0,07100","0,70200","0,18100","0,20300","0,30200","0,16400","0,20500","0,23000","0,09300","0,19000","0,38000","0,09500","-0,08000","0,12000","0,22500","0,22500","0,14300","0,04000","-0,03800","-0,07300","0,19400","0,06200","0,17500","0,16100","0,03600","0,07800","-0,14700","0,01700","0,16600","0,17600","0,02700","0,10700","0,28200","0,35500","0,07500","0,09100","0,18700","-0,00900"
"0,04200","0,11500","0,18100","0,28200","0,09600","0,11200","0,05300","0,22400","0,09900","0,06400","0,12100","0,10900","0,04300","0,00900","0,11400","0,06900","0,07000","0,03900","0,02700","-0,04600","-0,10700","0,10500","-0,04900","0,07700","0,10500","0,11200","0,04700","0,06000","0,01500","0,03400","0,07300","0,07500","0,09400","0,07900","0,19200","0,03400","0,04000","0,07800","0,00300"
"0,05100","0,06300","0,20300","0,09600","0,33600","0,14900","0,05600","0,11200","0,29500","0,12300","0,08000","0,13700","0,03200","-0,00600","0,06100","0,10800","0,13000","0,12700","0,06400","0,01200","0,04100","0,12800","0,14800","0,14300","-0,03900","-0,08000","0,05300","0,05000","0,03600","0,07000","0,09600","0,00000","0,06600","0,07500","0,19500","-0,00900","0,14200","0,11300","0,04500"
"0,09000","0,01100","0,30200","0,11200","0,14900","0,25600","0,12800","0,11000","0,14300","0,09600","0,12000","0,18600","0,07800","-0,00200","0,04100","0,13900","0,15300","0,12700","0,07200","0,02600","0,00800","0,13800","0,05100","0,08400","0,08300","0,02900","0,05800","0,00300","0,01300","0,08900","0,11800","0,04100","0,06200","0,14600","0,19700","0,02100","0,10000","0,09100","0,00600"
"0,05800","-0,21100","0,16400","0,05300","0,05600","0,12800","0,52000","0,01300","0,00600","-0,09700","-0,03900","0,08100","0,11600","0,09500","0,05800","0,13300","0,15400","0,11600","0,08600","0,07700","0,00600","0,10500","0,03600","0,04200","0,14200","0,00700","0,01900","0,04000","0,01500","0,02300","0,06800","-0,00700","0,05300","0,10000","0,15100","-0,03700","0,06400","0,00000","0,02500"
"0,09700","0,08200","0,20500","0,22400","0,11200","0,11000","0,01300","0,39300","0,23400","0,08100","0,19500","0,14000","0,03000","-0,08600","0,02900","0,10700","0,13300","0,11700","0,07600","-0,00700","-0,07800","0,09700","-0,11000","0,10100","0,11700","0,09000","0,06500","0,06600","0,01000","0,06700","0,09500","0,04700","0,08700","0,12100","0,09700","0,03700","0,07600","0,09700","0,02100"
"0,09800","0,13800","0,23000","0,09900","0,29500","0,14300","0,00600","0,23400","0,43400","0,17700","0,16600","0,24400","0,05200","-0,04500","0,06500","0,13500","0,20800","0,20700","0,14600","0,04100","0,02000","0,16600","0,16000","0,18000","0,01900","0,01700","0,06400","0,05000","0,07100","0,10600","0,13100","0,04000","0,09700","0,09900","0,17300","0,04500","0,21800","0,14800","0,03500"
"0,01300","0,00200","0,09300","0,06400","0,12300","0,09600","-0,09700","0,08100","0,17700","1,81500","0,16200","0,26300","1,05600","0,41300","0,15600","-0,00700","0,06100","0,03000","-0,02700","-0,10500","0,02600","0,23300","0,10900","0,10400","0,04200","0,00100","0,06100","-0,08000","0,07900","0,07200","0,10100","0,05800","0,09500","0,09400","-0,90400","0,09500","0,16400","0,00800","0,02800"
"0,07500","0,06800","0,19000","0,12100","0,08000","0,12000","-0,03900","0,19500","0,16600","0,16200","0,34700","0,13900","0,07900","0,00000","-0,10000","0,10400","0,08700","0,06500","0,04000","-0,00300","0,02600","0,04900","0,00000","0,06800","0,05400","0,06500","0,05400","0,00000","-0,02100","0,09100","0,09200","0,01700","0,03100","0,11600","0,14200","0,05200","0,06400","0,07200","0,01100"
"0,09100","0,07100","0,38000","0,10900","0,13700","0,18600","0,08100","0,14000","0,24400","0,26300","0,13900","0,49800","0,14300","0,08500","0,15500","0,14200","0,21900","0,15900","0,13600","0,04100","-0,02100","0,24500","0,11500","0,12200","0,14800","0,06100","0,02000","-0,14200","0,09500","0,08700","0,14600","0,00800","0,10500","0,09600","0,20500","0,01900","0,19300","0,14900","-0,01000"
"0,04700","-0,06600","0,09500","0,04300","0,03200","0,07800","0,11600","0,03000","0,05200","1,05600","0,07900","0,14300","0,98000","0,41500","0,04400","-0,02100","-0,02000","-0,06400","-0,17200","-0,16900","-0,05600","0,13000","0,06800","0,07900","0,05300","-0,05600","0,02800","-0,05300","-0,03300","0,06300","0,06200","0,02200","0,05000","0,17800","-0,46200","0,12000","0,06700","-0,02500","0,03800"
