"","Species","ISPM","ISNSL","ISPNS","PMZS","PMZI","PMMT","NSLNA","NSLZS","NSLZI","NABR","NAFM","NAPNS","BRPT","BRAPET","PTFM","PTAPET","PTBA","PTEAM","PTZYGO","PTTSP","FMZS","FMMT","ZSZI","ZIMT","ZIZYGO","ZITSP","MTPNS","PNSAPET","APETBA","APETTS","BAEAM","EAMZYGO","ZYGOTSP","LDAS","BRLD","OPILD","PTAS","JPAS","BAOPI"
"11","Cercopithecus_neglectus","1.17709646494461","4.29071481091097","7.48181097964454","5.6473489396753","5.30592137526559","3.84093556550878","2.43546444430359","2.70316715031814","3.67222125243838","2.94146764179536","1.33509987214963","3.38569744871675","1.56147230892729","2.3133119773706","1.65589702761725","0.5784322748212","2.96287702483173","3.03473819752317","2.93446008808862","0.543892733158583","-0.0347641613250804","4.43611309209408","2.20335285998187","1.22649271711485","3.50254294857902","4.43003970512336","2.49987168556863","1.18216025311386","2.87048669086634","1.13376924342708","2.8786776920254","2.31262564052827","1.40886594571997","0.844528366319039","1.19104326352716","1.76031797527646","3.56460344326348","0.595065452901334","0.263576500927947"
"12","Cercopithecus_nictitans","1.08614181191206","3.18151994170391","6.88677560900391","4.58272499020874","4.58370300918607","3.48830664193116","2.78256880872723","3.10770928427028","3.14119512717213","3.09443275559429","1.63181370694193","1.70044133252552","1.06630063276702","1.86134118654379","2.67782258521604","1.30492262380737","3.56914680521241","2.39046120320138","2.25643048222535","1.19329149258223","0.365581226210617","2.62840656707728","0.771661814504803","1.00658570097622","2.56523825030125","2.68697746868817","1.95759417292263","1.00312313978621","3.3647257092293","0.54359435819449","2.18399703348028","2.86037006767672","2.40507955480723","1.52856140424341","1.32104637478956","1.44433361802035","2.1996214714322","-0.195283954930318","0.764161588704093"
"13","Cercopithecus_petaurista","0.956116857154953","2.88670111278591","4.23638817876031","3.17868096464246","2.93922658640412","2.01051373723809","2.40688137814504","2.02885096589943","2.58140340744562","1.70562371370574","1.0884474318554","1.80198846614552","1.04272702694464","1.97985430707933","1.17052455097413","0.698176885565061","2.0691110285141","1.83977508310922","1.39023001023047","0.486763912568034","0.794794723837496","2.46663138102639","0.959576318088773","0.516935660945785","1.72608896282755","2.12300495507254","1.33384830833883","1.09608660285817","2.00190683026353","0.533059599689935","2.02768947540294","1.51931480802292","1.13432262106817","0.673640553298174","1.43003917643084","1.00940605716305","2.10990962516938","0.488411123384328","0.466913461524106"
"14","Cercopithecus_pogonias","0.518430763583845","1.82771586480032","2.91444492655448","2.07606800853811","2.09010432817434","1.58665381131006","-0.0726162921354021","1.43944510173537","1.64121981245125","2.6419783482726","0.872695854171937","0.78263389545182","1.62024173184685","1.54288900738147","1.42845478806415","0.597071548029994","1.53249414998991","1.04342623113669","1.54667346279629","0.732381522344409","-0.508736647621182","1.58332505918564","0.794846286831827","0.570017046358156","1.34982018409636","1.54711020935628","1.02201808082527","0.94223671945819","1.38200147481567","0.305331101251063","1.40859755658218","0.832292509295371","1.21675063242103","1.47348889290865","-0.201740959920038","1.28019939663788","0.955030905829368","0.0291717158591389","0.29164625438651"
"15","Cercopithecus_wolfi","0.70398228876536","2.81966542289342","4.69731978734462","3.13160804488956","3.22694483986078","2.6208198179944","1.79757711054934","2.3153006649651","2.36054648467603","1.908539000589","1.60956298339745","1.75743686370684","1.32043697710732","2.09510543886055","1.62671353063471","0.561665144840276","2.18114933816935","2.53309271627762","2.12363758882274","0.0760360861131995","-0.174371342852899","2.64693795339326","0.66023909846076","0.920168290773898","2.99348293105797","1.68389793911815","1.84044479647386","1.23016320346412","2.05464228130544","0.29093175599923","1.84435488778563","1.21331769516067","2.03242951900224","0.436221638721605","1.90022169457846","1.19124520932644","2.05743667518718","0.051433504695364","0.67926517787221"
"16","Chlorocebus_aethiops","1.15127248896746","3.85005558993357","6.65407204495474","4.7436428747937","4.48212890212174","3.76303998293898","3.04725438179971","2.7735066347603","3.51542990222275","3.8653784449793","2.90954010256963","3.21552707864831","1.80287999098097","2.55447475378938","1.71437857997666","1.07953194213563","3.03813555734271","3.1275498600005","2.81749075232847","0.439542106316626","1.78044100211005","4.27528145725105","1.37906074316395","1.1213484802642","4.54822584151342","3.43113396429359","2.58536094261269","2.09755757029325","2.44046917018969","0.959659339016957","3.02151787359757","1.94807039116398","2.83052654596755","1.4437695429061","1.709850106542","2.32642000048282","3.12906762253531","1.06482038732672","0.494420897632578"
"17","Colobus_angolensis","1.20819619775579","2.05763582664894","2.65509455882403","3.21086130145201","3.05223922210765","2.21659173088158","1.30271775855473","1.21950165378887","1.50950171134465","2.84938405271965","1.35729536191019","0.259918539891245","2.37478363929057","1.71520130628905","0.266613712580803","0.462721911401133","2.6050872787019","2.60115200774529","1.7995450926599","2.05946379077393","0.145572572941987","2.11838279982845","0.767016154293318","0.433325348027545","2.71631289813091","0.997245978100608","1.29761506120897","2.20098393397738","2.15111533834476","1.27629588075952","2.38653388816887","1.10264023791771","1.28182937867903","2.37458863974767","0.138316025440453","2.79355287496037","4.35248611170617","2.3441742702255","-0.0705828211889941"
"18","Colobus_guereza","1.07610133839635","3.2476370831521","5.22315952908831","3.53585638465615","3.91174158732791","2.82622767019112","1.5147130433671","1.15383322370952","2.03668142401122","1.68618034400493","1.4743109191827","2.08969682589898","0.897138398255812","1.46250260826582","1.97659532990216","0.879236140396685","2.4224450528806","2.16739291591863","2.11515595143612","0.399743959229996","0.708893096645184","3.3358884278347","1.01718770463133","0.956780671186831","3.07115903128435","2.21289237533779","2.38330625478715","1.48765612764361","2.36404987031479","0.605321417835635","2.45043733049807","1.2158782516211","1.86777984960565","2.0777891012715","0.343717995839761","2.11382992185271","2.76427911859767","2.17688260154017","0.255837230865662"
"19","Erythrocebus_patas","2.20978801587471","8.38850612192218","12.1689435085834","12.2699734150614","10.5031203627703","7.21816117819307","5.66549820209165","6.71286358732307","7.60180975838132","6.58124012492117","4.54648992745717","7.6812016398313","1.43552605388944","3.8221274516974","3.73192472338163","2.75408247625582","6.13262050374816","5.60386438107055","6.42216119862757","2.15661514991157","1.06155152282184","8.05369463149763","3.66994590056586","3.46047990592076","6.90301541500819","6.139983036285","4.11357037918026","4.46567439463638","4.75044706452565","1.66610909490763","5.59118100595596","2.24257921317934","4.91242653520333","1.15885753396933","2.2722760067013","1.29776069599058","5.68693153588716","-0.12347015482019","1.23576373760658"
"20","Gorilla_gorilla","2.86774844896338","12.0960009737777","19.2698447030188","17.1328450525021","13.9083773659385","12.0738125641553","5.7030297831375","7.90380584347341","9.94533674017769","14.2840468170985","6.83422603679243","12.935977053193","8.85875838257601","15.7844421054376","11.2019549486562","4.63597231424309","7.83390775807895","7.41874859514134","11.2284808227716","2.32373425150688","2.36649934856963","16.454390478032","7.4611956719719","8.13231374649895","11.9871447919189","14.9632580679096","6.75526541158107","9.14251591690438","7.68925639498421","0.936419205648502","9.81203181445968","7.50462293886729","11.4178396074939","21.761963075152","16.5248779681382","26.6581940870063","13.8620386104443","16.8745185900788","2.05450249899283"
