"","Species","ISPM","ISNSL","ISPNS","PMZS","PMZI","PMMT","NSLNA","NSLZS","NSLZI","NABR","NAFM","NAPNS","BRPT","BRAPET","PTFM","PTAPET","PTBA","PTEAM","PTZYGO","PTTSP","FMZS","FMMT","ZSZI","ZIMT","ZIZYGO","ZITSP","MTPNS","PNSAPET","APETBA","APETTS","BAEAM","EAMZYGO","ZYGOTSP","LDAS","BRLD","OPILD","PTAS","JPAS","BAOPI"
"15","Cercopithecus_wolfi",11.2217987425049,23.4176675399518,38.0101946497158,22.4032311755611,25.9672492870347,30.5096436068959,15.1196722232669,19.1546681697387,32.2552240675704,45.1171709664691,26.048439442868,29.0637094747176,36.5882289607444,43.3941875159147,15.9606954988911,27.0729519351969,40.1795855470528,26.4707027680835,23.7250951458763,4.12502672907329,13.5804548222206,29.9308653036896,15.9019563481226,13.1969043895752,20.9419114786831,26.6549535430722,15.5989025677436,14.4544420076019,17.9095369565384,12.5980343275044,28.7497532824166,19.0218814946751,21.2814197744809,28.741280173619,32.1460932495971,28.0365874917239,39.474029737201,19.1038073092714,13.7154770157568
"16","Chlorocebus_aethiops",11.3073356687048,24.8946078727434,40.8810710183215,26.6977783101174,28.7750301207611,33.7060049966005,16.7608815740491,22.0292827122648,34.0747936476356,46.5622316896192,27.6613243726694,30.6553913802813,35.4323923039748,44.9632219333708,19.0922482911333,27.201740739277,40.2363250111235,25.968764371595,24.4183669195867,4.00544489344686,13.8721593861804,30.6547918221903,15.230253201684,13.7944390826823,25.3252981860853,28.8337151081765,16.3714820533082,16.7219148369592,18.7291675214239,12.1776320554011,28.3643113852104,18.0198878903656,22.9492926001758,27.4658354261207,35.4967274853731,29.2904594651301,38.2216812647023,20.7126905134436,14.1965782046786
"17","Colobus_angolensis",11.4417890539449,27.8559106800357,45.7587554494395,27.1118464246818,29.7950920249944,38.7308304118749,12.4064182872047,22.3895536608226,33.5998018982685,49.0635992223415,30.5815685059518,33.4454101762125,37.059397787223,45.025758505096,22.4053120968834,28.1474110313433,45.9673183713747,30.5878716048799,27.1667456136564,5.6697380294059,17.7831307243535,36.8400454304188,13.4915163864149,19.1448934081837,31.370264755465,34.1201702780125,18.079951787042,20.949181593859,21.8560556421048,13.1774743054521,31.6599941964762,24.2645785808553,24.3750949004963,27.9579464583977,39.5267158918376,27.2208546512432,46.8306863340027,26.1275380239726,15.7826060323886
"18","Colobus_guereza",11.7073645018318,30.5466823384485,50.4615012932701,31.2041910607281,35.2916256184644,41.6877115952797,13.6086758712808,23.9918830610727,36.3136683218776,50.7848057108312,30.8254124452012,35.3494776283746,34.9461234032381,45.9247378214428,23.5998687451133,32.4260099007516,48.2887030452855,32.9640842020381,30.3888381400719,5.85666442841783,16.9972431577563,38.1244670013781,14.2486529466752,20.1078377210914,27.743935039225,33.4877319547126,19.0380485772558,20.5378182071196,21.7378900604384,12.3904719070345,31.42728914445,25.1741217353486,26.6485354507276,28.0187210708937,37.3264503692457,26.8168195890485,44.7388713101676,26.2899535938839,15.8196032780838
"19","Erythrocebus_patas",14.83344998414,36.1597605865569,56.9398480038761,42.7438691001496,43.4402705583768,43.5055770640756,24.4068263395096,26.1151300462667,44.104086740889,58.9838039480842,33.698894355637,42.4017924966746,40.7209180550239,52.3483627237352,22.4576925774489,32.5437594872521,49.7802298262152,34.4283183943413,33.24930729782,6.37742846197571,19.6200012645072,41.5382570786258,23.5239643677756,17.8704356937744,30.4441325144649,35.0637881388321,19.474186171424,21.8506859908627,23.2174427759849,14.4335774322677,34.9616393585941,20.1846616459209,28.5422073471386,33.7894111732054,40.2049095085968,36.2075934372697,49.9397466605113,24.8231613922131,16.7488072314952
"20","Gorilla_gorilla",25.5680185890252,65.973402274825,107.198669575358,88.6250932822824,80.3226173083703,85.9859998478668,53.3329268255637,44.0672149434657,74.5221299021094,98.3225303262556,57.9814733794102,90.3505060138078,70.4654564889592,106.370729556499,56.0636869439674,59.671187515862,87.9197525615365,55.1828771053879,64.8293269273155,21.0771970713073,38.3937817842201,105.069651580096,50.1989168765248,52.4393438475481,57.8857856373929,75.5004628509797,41.3967699268562,46.7592257755007,46.377726581999,19.956660297479,72.5501047184683,51.7211017375216,58.6460036734856,81.8137624242625,82.0540550445386,92.9386855012017,93.2457453008563,75.776961433056,34.1785592552469
"21","Homo_sapiens",14.7612934351286,51.0355420269036,55.6322546871968,45.5753494067089,46.4684453602766,48.413804255188,22.3891678860083,35.4323155100256,64.339463960303,111.411480166766,52.3412563830194,68.7977145486526,94.745390674191,117.792616269385,33.3482124460371,70.1106177393341,92.171229814439,58.2978322592005,48.4646601857013,11.0234046740564,32.5568041603057,68.9556445305633,30.6908121217736,36.4473112822547,32.7592162714145,69.0556994871828,24.847365877005,25.5889205209571,30.472098574561,36.0632174806496,55.826262559185,40.1683542204473,47.4437806577779,85.9700340670577,110.960190961002,96.4601859587204,97.3387823150245,52.5709869326039,36.748448053858
"22","Hylobates_agilis",11.5960617418948,21.4468437434788,39.8589163267857,19.9799775050046,29.731493169876,33.5138578772,9.52409979405798,20.7072977691884,35.0091922450773,59.8095398843876,29.9141561057243,31.5332864252387,45.3733762558086,50.2901341989727,22.4592969771759,27.5457868648641,43.0513504567271,23.6177760128157,23.0219129761712,4.1645639110884,19.4312638589892,36.9391099999157,17.2820609159315,13.5793190361416,20.7173201361942,26.1084227575703,15.5364673369301,17.9288454717935,19.3717558218443,10.2530224476264,30.1339130713624,16.9039511262723,20.0325112364003,31.6151188104455,25.3221621994411,32.7095169473292,41.9873505769567,25.9879978530424,17.4149464903178
"23","Hylobates_lar",11.275696753894,21.77737317268,39.6020229676981,20.2702382945545,29.8695458434808,33.7420823166524,10.8851749229295,19.6976261721032,36.0249158449069,60.97879913531,29.1785444933741,31.2947627242266,46.8920462466559,51.1665486656748,22.2052736388814,27.185841143483,43.6005173153593,24.8481127340047,24.0055908655541,7.15420389684358,19.850720300931,38.1638734611933,18.85478464387,14.2212506055889,22.5514910150934,27.2261479054793,15.7796392589113,18.1337522111607,19.5522369589484,11.2989778821253,30.9110119230059,15.7617430982858,18.658831298933,33.0964643636348,23.735687597778,32.8196585786872,42.892811407565,24.6211712015709,17.2239747595769
"24","Hylobates_muelleri",11.4970868916831,21.7432820649784,39.5681747196094,19.9964830282262,30.0042592908468,33.4306474984401,9.74701063075512,20.5604177681356,35.6244919187399,60.3131655120763,29.5477116741377,31.8718762420886,45.6947780316982,50.7970795191237,22.495131285128,28.1741725261061,44.0419372420891,25.2886185950938,24.4858205061252,5.36210732576783,19.8225198891512,38.1143129002687,17.7933559023863,14.0684716898606,20.5160476667447,24.4504638561748,15.7976747935415,18.1188988127822,19.0477381252794,10.5406012279734,30.3255281827994,16.6578333396034,20.6002781844439,31.7605120315008,23.9324902499576,32.4198487448689,42.5778626413366,25.3230175240793,17.3509466990059
"25","Lophocebus_albigena",16.7757034124351,28.1159285313741,55.7736962763522,35.702856964226,35.4621105780073,40.5329050840055,26.506685253242,25.7346121873066,42.8351787389141,53.7344470922687,30.5035596596915,37.0627013827506,41.7716940092246,49.7301319591786,22.5320195347697,31.3466433935228,47.5085703149212,28.7663172601742,27.080530092719,8.96356221946213,14.5819985380207,38.0985722033455,24.7359066841342,20.022136917839,24.7612630892575,31.168842892119,20.3010126380562,17.1370119548613,21.5682880764357,15.2334524005447,33.8521542251074,25.5528430233649,25.5325944050984,31.5444339141755,39.6556584731059,30.5145698550625,46.0102799460014,26.0480889699041,17.7925662237587
"26","Macaca_assamensis",15.6632176899843,32.5009009629591,64.4290877852713,45.5997787980231,45.271944770632,48.0001143549075,33.0562236771618,26.238927422544,44.4797788173944,57.9681906057755,31.2494222579039,40.7501184197797,40.3196070849126,51.9637515834114,24.9290975551428,35.1300996629918,51.1089577415207,36.5369196012991,36.6776465974432,9.60364883705996,21.5692389767215,47.1288735956822,28.2137802990599,19.8224742095978,31.0545412762356,35.4023419393199,24.6850188129303,20.355149869206,21.2451513593532,13.3665342116793,34.6593212756394,27.250021815813,32.6675603357192,32.2021369667149,41.0495586952377,31.1056125021551,52.4116757393596,30.234634973453,17.4472909152227
"27","Macaca_cyclopis",13.3121827005878,27.7095766736764,54.3672520484803,37.5982483587348,38.4091138832747,43.6420297586989,29.8471481257312,26.0048502163126,41.0436466169719,51.1093000813257,30.8086620285728,38.5966678571457,39.7129895599946,48.9893604678216,21.440620358719,31.50723247524,46.962133969947,31.8580534759525,28.7731904461727,5.84580604012508,17.8719817029803,41.4162485092553,22.0251697304252,19.0006504355543,26.3874430812541,31.3799569440845,18.69797209608,16.2910657868453,20.3332952707477,14.8137936888027,33.4038734090672,26.3331405311298,27.3132052258977,26.4186268973976,41.2023965468705,29.2291025798415,48.392929197512,28.3069851713325,16.1691664655177
"28","Macaca_fascicularis",13.8394721308706,26.8421518302913,52.3586372768801,35.091157360705,36.8191025150376,39.7672276976321,28.6019268306477,22.0417972484533,38.3496152935856,47.7092284832148,26.5856644919615,35.7218890882686,36.1384933045905,45.770702730704,20.3279338187181,29.6850247902482,43.1456166271973,29.4214655499351,28.0474753597336,5.79823084675329,18.2890490127188,39.2830879040148,22.811024483343,16.4675362666916,25.2910000443355,29.0731859498218,18.8428508074758,15.8492637203073,18.8044296002963,13.4410928253913,30.4959101242194,22.6798861400635,26.2199423971733,25.4221269768313,35.7477292657201,26.728296100457,44.2242563636472,25.5593714491798,14.7384936517316
"29","Macaca_fuscata",14.8296430504733,32.2607424025281,60.1137957315072,42.4746362553772,43.3299249759826,47.2755562557773,31.7508319318536,25.9683885535194,45.0129459530535,57.8910137120124,31.6120530175912,41.973293609147,42.1316208989678,53.404288628462,23.7813813047321,35.6758912331317,52.4905906033223,37.0223085248303,33.8920900550041,6.78395302265655,19.8037988938427,46.735146441285,26.4402903050654,21.7882642097095,26.6217589028523,35.013696967834,22.8625742647252,19.5361359502791,21.5133106387901,15.6368408632066,36.649683632422,31.6789422330792,30.7267594745624,29.687075601388,41.3359030128385,31.4488540098883,53.5968190544382,28.7618382964708,16.6964312114654
"30","Macaca_mulatta",13.6618086798211,28.381126327027,53.6631471013456,35.2413280173256,37.8488110736323,42.2320536037748,26.1918089210008,23.2600450961198,41.1940615191129,53.460148286893,30.144618347171,37.1195526871206,39.4424304427292,49.7338131682575,20.4089987547507,32.7817085430659,48.8492714557813,33.3205185897309,31.0324043067233,5.87207144625787,18.9649066166929,41.2159128288513,23.1961221668887,18.5027178068871,26.6004718117794,31.7325139839461,20.4823560973237,15.6845193612091,21.006841305463,14.8882719418539,33.6781811148199,22.9084964732899,28.987312674751,27.8501889095266,40.8857727195781,30.011653925087,49.9702916941054,28.545149469846,16.1268187154489
"31","Macaca_nemestrina",18.9672983802494,36.9122811046433,73.2630730900741,51.469193023116,51.7085128705671,51.5997590624045,39.3919059156888,32.3295168044782,50.8548835119994,55.415244212102,33.843674684209,42.9899327832377,40.6339398454956,52.2317323880561,25.0528251622172,35.572138329651,51.4151377641984,34.6941698373244,36.0888944311016,8.04241477860479,21.3064462509675,47.8484461763193,29.3926886165332,20.4162503579674,28.6149010784362,37.696467192414,26.5682440839751,19.2832507994603,22.7602550596652,16.1931013227964,38.5099723801809,30.1113737152264,32.5276873375567,32.3851682859996,40.5352394058924,32.9133513852182,50.638394729269,32.6536012956542,17.1061513835799
"32","Macaca_nigra",15.1786454437225,33.7953655634058,62.2165181797087,54.6154931166833,48.4300264195369,46.6316592577394,43.0704913759433,32.4178241582892,43.7369195874982,56.3301589503839,29.1936665968161,40.1702117400656,43.2566404954878,52.9094863201257,21.8344238822278,32.5037511267516,47.0881022417541,32.3335080609201,30.6291202880036,7.33701770584,18.5988008890684,47.7535592056434,28.7359683194846,21.35163908338,24.9991995664218,32.3083822468732,23.1915755149221,17.5259408922714,21.5701003067572,15.8875863207508,32.6728026643918,26.1207575664386,28.1299245562701,31.7518119721596,36.2051670041751,30.1724301157368,45.9536896666348,26.667987633497,17.3807685658622
"33","Macaca_sylvanus",14.8350115947657,34.3833024785598,61.4579866492184,43.5448361469144,45.0063141209673,48.6989326808506,26.9086249829514,28.2474978384382,45.4454053260759,59.2647989080535,32.9563439467333,42.4293462920638,40.8532919199126,53.5838903723038,25.6192862957767,36.6536759583337,52.5716954994124,37.5271907793363,36.5820700125977,8.87612653958513,17.8625581466057,47.6956132930652,24.1335483759746,20.6832149568702,29.0284337679545,35.0610940918097,22.6338675129489,20.4871425818277,21.0606701190343,16.0312644474963,36.6704045628521,27.2464916353175,31.8550533771012,28.8262845458764,38.8492875113061,31.8342565925433,51.2424925464291,29.1088330382099,17.5218960226266
"34","Mandrillus_leucophaeus",24.2994867454155,44.333776138402,109.934630889943,86.7160051191157,73.4079371183277,74.1915740786559,71.0451649088426,64.3671759110476,68.299498113614,62.8082431357425,36.4966512386979,50.0982568998938,41.5058663416996,62.6830836165438,32.1521358288383,46.4380360765355,61.1413480939635,38.5009299133041,49.6408370250039,17.5622536595874,24.1978582927853,65.4816087652547,35.3473861042663,32.3505158379534,39.8414554334398,52.4392518795553,35.4114028927698,21.1065938547587,28.6011510135163,19.779529627337,49.0360988586514,43.1274270482913,42.0453000307859,38.8835276429542,42.4559156004978,45.5088789468623,55.287389671525,41.3919336625164,21.6595600072799
"35","Mandrillus_sphinx",25.308069343115,45.585273223924,113.33034134844,92.2202146449792,80.2233531940385,74.5172135945043,73.6874203522666,67.3508000779277,71.9108845001019,64.2255061691973,38.2547198724204,54.2753453300647,43.2766187673043,65.8030581340033,33.2383224536387,46.2880507388496,61.9080531874567,40.9227924933863,49.9765571220996,15.1198770085128,21.7008935887691,66.5748181884338,36.2851070410546,28.8586172569614,38.9006045995372,50.8239069720699,38.0030521682658,23.090191725836,29.7382040514319,18.6487813957174,49.2317963095018,42.7011705305204,42.8939452037014,43.4528405426602,43.5891054343475,50.1230043303484,56.5480254817641,42.2723014285882,21.0390319496646
"36","Miopithecus_talapoin",8.16244322253934,15.2367518951612,25.5876303923622,14.6918601166349,18.812758326958,22.3803243422021,8.94196083089899,15.0895302933313,25.305226020928,39.2418791610069,21.2366139449458,22.3096926712935,30.6565969779093,36.7719492398314,11.8888153229669,23.9055674441295,33.5244443314804,21.2150015989878,18.9643763581799,5.64296717764462,11.2496091984736,23.5926559050662,12.0847051285979,10.8461367592724,13.8566890507173,20.7180684233538,11.0453492461134,10.7386017910398,13.0553761793832,10.5984996971338,21.9883414591274,12.6450265392198,15.0616580308051,25.4074112628671,29.3349812182911,24.4486058970656,33.5662431960802,16.4496405406363,12.4879540365429
"37","Nasalis_larvatus",13.0539192021283,31.3970793955695,51.0879205489816,39.5850534415645,38.4100847962926,42.6991884428602,24.8196954344244,24.778415341478,39.1969423034807,61.1983415609877,31.5376291810781,35.6040708060521,40.8328166355297,48.9518693794267,23.9547469626723,31.9353700336643,49.2704662923779,30.446101107899,30.792553363821,7.56450982672964,21.2165932953467,45.0123288265808,20.8820915027889,20.5673045599799,28.1356127421679,40.4917140040708,20.3284194350704,23.8318241667299,23.0504944665107,16.7267614773644,34.9941378062099,27.6098315055262,26.4587905287138,28.9123356711118,33.4867626600005,29.7161979290421,48.7240725788956,28.855550926097,18.1401503175925
"38","Pan_paniscus",18.853616374656,47.8502309452993,61.9848690315634,48.9922358733716,44.1861760288586,48.5277847730462,29.9749299840391,22.0782594500427,45.7028234868993,69.5673528313843,42.05796428232,55.977899521602,61.8667019446064,78.5118811455859,29.2172118201059,42.5253529188715,66.1188217768695,36.9242226332546,35.5544276381035,7.4592216912403,27.681407839489,59.9269118755495,30.3196562633352,26.5950951378035,31.522287143781,46.2489296808992,25.6482454503739,26.7153179766405,30.3888986054244,15.5800719898504,50.6809737482382,34.6842616357005,32.5578654076423,44.7896820581424,64.1694117661448,53.2978851547582,71.0957551920694,46.3956621295686,25.6922209828527
"39","Pan_troglodytes",22.9940499536923,56.6968580275596,78.5972489004297,60.3580732567688,55.1746333779002,59.1499710882069,30.4997597492779,29.4614027512956,52.3257463580237,77.0451467165885,46.5927419533819,62.2592433525472,62.7129502151138,84.0383542407448,39.2775199927922,50.4547586955504,72.0639444315484,41.6735636660673,44.3071597258224,14.8159979189212,28.6698155277857,72.9234027788797,31.3116168165584,34.8624232062623,39.0444508202498,50.1427121815612,32.9747606543116,30.8045113742113,33.4181938090454,14.023753881475,53.6992282409917,39.4912492720108,40.6195749123199,50.9355083718128,61.4657450145355,53.7432040063659,69.7440272201362,48.1030163254045,28.8941045020707
"40","Papio_hamadryas",23.0918246774643,44.860994406888,96.2854138314986,81.0873066618895,68.8666264133593,64.7562470687912,62.4037608502029,54.5399741132305,61.0747735844816,63.2962643459156,34.9078783484858,50.8299256545703,45.3497696485982,63.8789381894394,28.8831920933913,43.636402977612,60.2325453261388,41.4498204222932,42.6822492796648,12.0117401704558,21.0861703470028,61.8878520814227,36.7464928396725,26.1196787998608,38.2516043774246,46.4801804796136,31.9458791073023,21.4741530974686,26.3615123583133,18.710188215376,46.6402093331182,34.0576085077633,39.6610414332411,41.7583365122558,46.5987733905392,46.0005454168827,55.894554163807,35.2522141204443,20.8687692400866
"41","Pongo_pygmaeus",25.6292006712406,68.526816191584,88.4001515682436,73.2317124639567,69.8530140342966,70.7653008007583,35.4235677281767,35.1940338054365,67.5842628366428,75.24622340701,43.08732650802,66.3499010614426,66.6364856145889,93.861360580988,34.8998397558375,46.525072295795,75.351631846606,51.7908927020549,59.0039768333856,9.43312356433769,28.3541872653963,83.9035295607098,43.1564827928808,42.5547924916641,40.4666149932728,71.1099690929868,35.3541973739888,44.0754465029814,42.0824541623964,16.2341903615265,61.1248543192809,52.3506487649279,56.2768420360608,65.9802545052109,61.4705491142334,66.3788365033714,76.9826124289524,53.8923255726323,33.6331794885431
"42","Presbytis_comata",9.62884977866693,20.9862302775659,30.8157553177927,19.0650983670322,24.6009275141574,30.6605657431875,9.02399680152342,21.4188063459544,33.376508705935,50.2087423879099,28.5195308011018,28.3366882753752,39.1048460278784,46.2407840658712,19.1582100531422,25.6764796086466,39.5822723945618,25.8628039822101,22.7885485211157,5.80085539186825,15.7494815198568,31.2136260583588,13.3211351684957,18.322718523588,22.6387097299682,29.6939486853519,14.0119447132198,17.1390201074375,17.8640985167123,14.3629567839345,28.2987615819313,21.2632083289169,19.5330293304283,28.3787278473924,36.8470138453526,30.9010220153783,40.9816080526397,24.2263350639072,15.211363472803
