Char.\Node,ISPM,ISNSL,ISPNS,PMZS,PMZI,PMMT,NSLNA,NSLZS,NSLZI,NABR,NAFM,NAPNS,BRPT,BRAPET,PTFM,PTAPET,PTBA,PTEAM,PTZYGO,PTTSP,FMZS,FMMT,ZSZI,ZIMT,ZIZYGO,ZITSP,MTPNS,PNSAPET,APETBA,APETTS,BAEAM,EAMZYGO,ZYGOTSP,LDAS,BRLD,OPILD,PTAS,JPAS,BAOPI
87, (min.):2.19528109;  (max.):2.19528109; , (min.):4.59530904;  (max.):6.09140207; , (min.):8.47720565;  (max.):10.8372037; , (min.):6.26743832;  (max.):11.44486815; , (min.):5.7322437;  (max.):8.3971937; , (min.):5.28995114;  (max.):6.49671549; , (min.):3.46913356;  (max.):5.91600025; , (min.):2.82895655;  (max.):5.73066355; , (min.):3.18303596;  (max.):4.62158571; , (min.):2.87370552;  (max.):3.39311967; , (min.):1.78971466;  (max.):2.04538047; , (min.):3.05003436;  (max.):4.32462895; , (min.):0.93361623;  (max.):0.93361623; , (min.):2.07742083;  (max.):2.56218995; , (min.):2.98222972;  (max.):3.12658716; , (min.):1.49270469;  (max.):1.49270469; , (min.):2.67240266;  (max.):3.14050995; , (min.):2.70007392;  (max.):3.14089118; , (min.):3.38448417;  (max.):4.10827014; , (min.):0.46675439;  (max.):0.67109411; , (min.):1.38181014;  (max.):2.04247908; , (min.):5.18106816;  (max.):8.36825449; , (min.):1.38589238;  (max.):3.79653329; , (min.):2.85607151;  (max.):3.05974278; , (min.):3.55971672;  (max.):4.74643686; , (min.):2.95829476;  (max.):4.9291575; , (min.):2.19173354;  (max.):3.77691979; , (min.):2.32314272;  (max.):2.5935083; , (min.):2.05611419;  (max.):2.82106046; , (min.):0.43583074;  (max.):0.66238526; , (min.):2.98534678;  (max.):3.43349647; , (min.):2.09501726;  (max.):3.11671487; , (min.):2.75507818;  (max.):4.09606453; , (min.):1.11136579;  (max.):1.78979116; , (min.):-0.3510902;  (max.):0.343718; , (min.):1.2977607;  (max.):2.23801905; , (min.):1.3200624;  (max.):2.9260725; , (min.):1.36647556;  (max.):3.21257599; , (min.):0.499234;  (max.):0.499234; 
88, (min.):2.19528109;  (max.):2.2835007; , (min.):4.59530904;  (max.):6.09140207; , (min.):9.7048792;  (max.):10.8372037; , (min.):8.29896332;  (max.):11.44486815; , (min.):6.81575554;  (max.):8.3971937; , (min.):5.52172804;  (max.):6.49671549; , (min.):5.57770216;  (max.):5.91600025; , (min.):4.70704184;  (max.):5.73066355; , (min.):4.47051211;  (max.):4.62158571; , (min.):2.87370552;  (max.):3.39311967; , (min.):1.95183682;  (max.):2.04538047; , (min.):3.73655559;  (max.):4.32462895; , (min.):0.93361623;  (max.):0.93361623; , (min.):2.07742083;  (max.):2.56218995; , (min.):2.98222972;  (max.):3.12658716; , (min.):1.49270469;  (max.):1.49270469; , (min.):2.67240266;  (max.):3.14050995; , (min.):2.70007392;  (max.):3.14089118; , (min.):3.63029925;  (max.):4.10827014; , (min.):0.46675439;  (max.):0.67109411; , (min.):1.38181014;  (max.):2.04247908; , (min.):5.83613248;  (max.):8.36825449; , (min.):2.50998987;  (max.):3.79653329; , (min.):2.85607151;  (max.):3.05974278; , (min.):4.23369007;  (max.):4.74643686; , (min.):3.5584169;  (max.):4.9291575; , (min.):2.91799316;  (max.):3.77691979; , (min.):2.32314272;  (max.):2.5935083; , (min.):2.57155992;  (max.):2.82106046; , (min.):0.52538875;  (max.):0.66238526; , (min.):2.98534678;  (max.):3.43349647; , (min.):2.9438548;  (max.):3.11671487; , (min.):3.66738553;  (max.):4.09606453; , (min.):1.5077872;  (max.):1.78979116; , (min.):-0.3510902;  (max.):0.343718; , (min.):1.38672249;  (max.):2.23801905; , (min.):1.80620936;  (max.):2.9260725; , (min.):2.72783974;  (max.):3.21257599; , (min.):0.499234;  (max.):0.499234; 
89, (min.):2.2835007;  (max.):2.2835007; , (min.):4.59530904;  (max.):6.09140207; , (min.):9.7048792;  (max.):10.8372037; , (min.):8.29896332;  (max.):11.44486815; , (min.):6.81575554;  (max.):8.3971937; , (min.):5.52172804;  (max.):6.49671549; , (min.):5.57770216;  (max.):5.91600025; , (min.):4.70704184;  (max.):5.73066355; , (min.):4.47051211;  (max.):4.62158571; , (min.):2.87370552;  (max.):3.39311967; , (min.):1.95183682;  (max.):2.04538047; , (min.):3.73655559;  (max.):4.32462895; , (min.):0.93361623;  (max.):0.93361623; , (min.):2.56218995;  (max.):2.56218995; , (min.):2.98222972;  (max.):3.12658716; , (min.):1.49270469;  (max.):1.49270469; , (min.):3.14050995;  (max.):3.14050995; , (min.):3.14089118;  (max.):3.14089118; , (min.):4.10827014;  (max.):4.10827014; , (min.):0.46675439;  (max.):0.67109411; , (min.):1.38181014;  (max.):2.04247908; , (min.):5.83613248;  (max.):8.36825449; , (min.):2.50998987;  (max.):3.79653329; , (min.):2.85607151;  (max.):3.05974278; , (min.):4.23369007;  (max.):4.74643686; , (min.):3.5584169;  (max.):4.9291575; , (min.):2.91799316;  (max.):3.77691979; , (min.):2.32314272;  (max.):2.5935083; , (min.):2.57155992;  (max.):2.82106046; , (min.):0.52538875;  (max.):0.66238526; , (min.):3.43349647;  (max.):3.43349647; , (min.):2.9438548;  (max.):3.11671487; , (min.):3.77368631;  (max.):4.09606453; , (min.):1.5077872;  (max.):1.78979116; , (min.):0.26105646;  (max.):0.74401903; , (min.):2.07968601;  (max.):2.30180833; , (min.):2.9260725;  (max.):2.9260725; , (min.):3.21257599;  (max.):3.21257599; , (min.):0.499234;  (max.):0.499234; 
90, (min.):2.2835007;  (max.):2.2835007; , (min.):4.559283;  (max.):4.78876126; , (min.):9.7048792;  (max.):9.7048792; , (min.):8.29896332;  (max.):8.29896332; , (min.):6.81575554;  (max.):6.81575554; , (min.):5.52172804;  (max.):5.58261727; , (min.):5.57770216;  (max.):5.57770216; , (min.):4.70704184;  (max.):4.70704184; , (min.):4.47051211;  (max.):4.62158571; , (min.):2.58675773;  (max.):3.39311967; , (min.):1.95183682;  (max.):2.04538047; , (min.):3.73655559;  (max.):3.73655559; , (min.):0.93361623;  (max.):0.93361623; , (min.):2.56218995;  (max.):2.56218995; , (min.):2.90845891;  (max.):2.90845891; , (min.):1.47361184;  (max.):1.49270469; , (min.):3.14050995;  (max.):3.14050995; , (min.):3.14089118;  (max.):3.14089118; , (min.):4.10827014;  (max.):4.10827014; , (min.):0.46675439;  (max.):0.48498269; , (min.):1.24014051;  (max.):1.42393066; , (min.):5.83613248;  (max.):5.83613248; , (min.):2.50998987;  (max.):2.50998987; , (min.):2.17464146;  (max.):2.37965215; , (min.):4.23369007;  (max.):4.67363756; , (min.):3.5584169;  (max.):3.5584169; , (min.):2.91799316;  (max.):2.93285366; , (min.):2.32314272;  (max.):2.32314272; , (min.):2.57155992;  (max.):2.65542337; , (min.):0.72424171;  (max.):1.07345228; , (min.):3.43349647;  (max.):3.43349647; , (min.):2.9438548;  (max.):3.11671487; , (min.):3.77368631;  (max.):4.09606453; , (min.):1.5077872;  (max.):1.5077872; , (min.):0.26105646;  (max.):0.74401903; , (min.):2.07968601;  (max.):2.30180833; , (min.):2.9260725;  (max.):2.9260725; , (min.):3.21257599;  (max.):3.21257599; , (min.):0.19898142;  (max.):0.32167482; 
91, (min.):2.2835007;  (max.):2.2835007; , (min.):4.559283;  (max.):4.78876126; , (min.):9.09572655;  (max.):9.09572655; , (min.):6.86683326;  (max.):6.86683326; , (min.):5.70403522;  (max.):5.70403522; , (min.):5.52172804;  (max.):5.58261727; , (min.):4.42143501;  (max.):5.22922026; , (min.):3.95145791;  (max.):4.26101344; , (min.):4.28064828;  (max.):4.28064828; , (min.):2.58675773;  (max.):3.39311967; , (min.):1.95183682;  (max.):2.04538047; , (min.):3.09627942;  (max.):3.09627942; , (min.):1.40987852;  (max.):1.40987852; , (min.):2.56218995;  (max.):2.56218995; , (min.):1.70091452;  (max.):2.46663491; , (min.):1.47361184;  (max.):1.49270469; , (min.):3.14050995;  (max.):3.14050995; , (min.):3.14089118;  (max.):3.14089118; , (min.):4.10827014;  (max.):4.10827014; , (min.):0.46675439;  (max.):0.48498269; , (min.):1.24014051;  (max.):1.42393066; , (min.):5.74451268;  (max.):5.74451268; , (min.):1.99907697;  (max.):2.15689889; , (min.):2.17464146;  (max.):2.37965215; , (min.):4.23369007;  (max.):4.67363756; , (min.):3.08255378;  (max.):3.08255378; , (min.):2.91799316;  (max.):2.93285366; , (min.):2.04126402;  (max.):2.28691479; , (min.):2.57155992;  (max.):2.65542337; , (min.):0.72424171;  (max.):1.07345228; , (min.):3.43349647;  (max.):3.43349647; , (min.):2.33379593;  (max.):3.11671487; , (min.):3.77368631;  (max.):3.77368631; , (min.):0.56515082;  (max.):1.5077872; , (min.):0.26105646;  (max.):0.74401903; , (min.):2.07968601;  (max.):2.30180833; , (min.):2.9260725;  (max.):2.9260725; , (min.):3.21257599;  (max.):3.21257599; , (min.):0.19898142;  (max.):0.32167482; 
92, (min.):2.03954076;  (max.):2.03954076; , (min.):3.43197828;  (max.):3.43197828; , (min.):8.5607761;  (max.):8.5607761; , (min.):6.25476019;  (max.):6.25476019; , (min.):4.75149679;  (max.):4.75149679; , (min.):5.52172804;  (max.):5.52172804; , (min.):4.42143501;  (max.):5.22922026; , (min.):3.95145791;  (max.):4.26101344; , (min.):3.37017149;  (max.):3.37017149; , (min.):2.58675773;  (max.):2.58675773; , (min.):1.95183682;  (max.):1.95183682; , (min.):3.00990029;  (max.):3.00990029; , (min.):1.66216926;  (max.):1.66216926; , (min.):1.99811968;  (max.):1.99811968; , (min.):1.70091452;  (max.):2.46663491; , (min.):0.60815105;  (max.):0.60815105; , (min.):2.12804564;  (max.):2.12804564; , (min.):2.27188535;  (max.):2.27188535; , (min.):2.85909319;  (max.):2.85909319; , (min.):0.46675439;  (max.):0.46675439; , (min.):1.24014051;  (max.):1.24014051; , (min.):5.22022249;  (max.):5.22022249; , (min.):1.99907697;  (max.):2.15689889; , (min.):1.87541272;  (max.):1.87541272; , (min.):3.93200868;  (max.):3.93200868; , (min.):2.41647681;  (max.):2.41647681; , (min.):2.39094341;  (max.):2.39094341; , (min.):2.04126402;  (max.):2.28691479; , (min.):1.95856465;  (max.):1.95856465; , (min.):0.72424171;  (max.):0.72424171; , (min.):3.36322091;  (max.):3.36322091; , (min.):2.33379593;  (max.):3.11671487; , (min.):3.12532801;  (max.):3.12532801; , (min.):0.56515082;  (max.):1.5077872; , (min.):0.26105646;  (max.):0.74401903; , (min.):2.07968601;  (max.):2.30180833; , (min.):2.76757534;  (max.):2.76757534; , (min.):2.75604306;  (max.):2.75604306; , (min.):0.32167482;  (max.):0.32167482; 
93, (min.):2.19528109;  (max.):2.2835007; , (min.):6.09140207;  (max.):6.09140207; , (min.):10.8372037;  (max.):10.8372037; , (min.):12.42262883;  (max.):12.42262883; , (min.):8.3971937;  (max.):8.3971937; , (min.):6.49671549;  (max.):6.49671549; , (min.):9.55045416;  (max.):9.55045416; , (min.):6.80519928;  (max.):6.80519928; , (min.):4.47051211;  (max.):4.62158571; , (min.):2.87370552;  (max.):2.87370552; , (min.):2.04538047;  (max.):2.04538047; , (min.):4.32462895;  (max.):4.32462895; , (min.):0.93361623;  (max.):0.93361623; , (min.):2.07742083;  (max.):2.56218995; , (min.):2.98222972;  (max.):3.12658716; , (min.):1.49270469;  (max.):1.49270469; , (min.):2.67240266;  (max.):3.14050995; , (min.):2.70007392;  (max.):3.14089118; , (min.):3.63029925;  (max.):4.10827014; , (min.):0.06350366;  (max.):0.06350366; , (min.):2.04247908;  (max.):2.04247908; , (min.):8.36825449;  (max.):8.36825449; , (min.):3.79653329;  (max.):3.79653329; , (min.):3.8587578;  (max.):3.8587578; , (min.):4.74643686;  (max.):4.74643686; , (min.):4.9291575;  (max.):4.9291575; , (min.):3.77691979;  (max.):3.77691979; , (min.):2.32314272;  (max.):2.5935083; , (min.):2.82106046;  (max.):2.82106046; , (min.):0.66238526;  (max.):0.66238526; , (min.):2.98534678;  (max.):3.43349647; , (min.):2.9438548;  (max.):3.11671487; , (min.):3.66738553;  (max.):4.09606453; , (min.):1.78979116;  (max.):1.78979116; , (min.):-0.3510902;  (max.):-0.3510902; , (min.):1.38672249;  (max.):2.23801905; , (min.):1.80620936;  (max.):2.9260725; , (min.):2.72783974;  (max.):3.21257599; , (min.):0.499234;  (max.):0.499234; 
94, (min.):0.56665795;  (max.):1.17709646; , (min.):1.66184095;  (max.):3.18151994; , (min.):2.23682759;  (max.):6.42726346; , (min.):1.44619732;  (max.):4.79227879; , (min.):1.76093855;  (max.):4.4821289; , (min.):1.92172846;  (max.):3.76303998; , (min.):0.41618481;  (max.):3.04725438; , (min.):0.88549468;  (max.):2.77350663; , (min.):1.47322244;  (max.):3.03158824; , (min.):1.82452887;  (max.):2.59614868; , (min.):0.8711809;  (max.):1.60956298; , (min.):1.15802613;  (max.):2.63172915; , (min.):0.86080161;  (max.):0.93361623; , (min.):1.96067346;  (max.):1.99985152; , (min.):1.18778825;  (max.):2.54615993; , (min.):0.88666552;  (max.):0.88666552; , (min.):1.46872625;  (max.):2.62592799; , (min.):1.38935172;  (max.):2.20907173; , (min.):1.72136314;  (max.):2.25643048; , (min.):0.46675439;  (max.):0.67109411; , (min.):0.08396839;  (max.):0.45323457; , (min.):2.24177417;  (max.):3.82641227; , (min.):0.78855745;  (max.):1.37906074; , (min.):0.86963145;  (max.):1.12134848; , (min.):1.72165568;  (max.):3.2485064; , (min.):1.40153974;  (max.):3.26676564; , (min.):0.93576029;  (max.):1.95759417; , (min.):0.76626387;  (max.):1.54205836; , (min.):1.08126907;  (max.):2.3482225; , (min.):0.43583074;  (max.):0.66238526; , (min.):1.53531483;  (max.):2.52211396; , (min.):0.96668256;  (max.):2.11210536; , (min.):1.5206502;  (max.):2.10361212; , (min.):0.98483294;  (max.):1.15885753; , (min.):0.30027065;  (max.):0.343718; , (min.):1.2977607;  (max.):1.49281957; , (min.):1.3200624;  (max.):2.19962147; , (min.):0.37510933;  (max.):0.60196443; , (min.):0.35381924;  (max.):0.4944209; 
95, (min.):1.15127249;  (max.):1.17709646; , (min.):3.04244292;  (max.):3.18151994; , (min.):6.1481186;  (max.):6.42726346; , (min.):4.74364287;  (max.):4.79227879; , (min.):4.47498834;  (max.):4.4821289; , (min.):3.20814983;  (max.):3.76303998; , (min.):2.43546444;  (max.):3.04725438; , (min.):2.31530066;  (max.):2.77350663; , (min.):2.82660905;  (max.):3.03158824; , (min.):2.59614868;  (max.):2.59614868; , (min.):1.14230028;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.63172915; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.97985431;  (max.):1.99985152; , (min.):1.71437858;  (max.):2.54615993; , (min.):0.88666552;  (max.):0.88666552; , (min.):2.20017935;  (max.):2.62592799; , (min.):2.20907173;  (max.):2.20907173; , (min.):1.85255326;  (max.):2.25643048; , (min.):0.44105258;  (max.):0.67109411; , (min.):0.24035812;  (max.):0.45323457; , (min.):3.5917592;  (max.):3.82641227; , (min.):1.35199313;  (max.):1.37906074; , (min.):1.0065857;  (max.):1.12134848; , (min.):3.2485064;  (max.):3.2485064; , (min.):3.19583049;  (max.):3.26676564; , (min.):1.53057328;  (max.):1.95759417; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.33431689;  (max.):2.3482225; , (min.):0.94239259;  (max.):0.94239259; , (min.):2.45657227;  (max.):2.52211396; , (min.):1.94807039;  (max.):2.11210536; , (min.):2.10361212;  (max.):2.10361212; , (min.):0.98483294;  (max.):1.15885753; , (min.):1.19104326;  (max.):1.53864504; , (min.):1.2977607;  (max.):1.49281957; , (min.):2.07972017;  (max.):2.19962147; , (min.):0.37510933;  (max.):0.60196443; , (min.):0.46691346;  (max.):0.4944209; 
96, (min.):1.15127249;  (max.):1.17709646; , (min.):3.04244292;  (max.):3.18151994; , (min.):6.1481186;  (max.):6.42726346; , (min.):4.74364287;  (max.):4.79227879; , (min.):4.47498834;  (max.):4.4821289; , (min.):3.20814983;  (max.):3.76303998; , (min.):2.43546444;  (max.):3.04725438; , (min.):2.31530066;  (max.):2.77350663; , (min.):2.82660905;  (max.):3.03158824; , (min.):2.59614868;  (max.):2.59614868; , (min.):1.14230028;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.63172915; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.97985431;  (max.):1.99985152; , (min.):2.45789846;  (max.):2.54615993; , (min.):0.70747261;  (max.):0.88666552; , (min.):2.20017935;  (max.):2.62592799; , (min.):2.20907173;  (max.):2.20907173; , (min.):1.85255326;  (max.):2.25643048; , (min.):0.44105258;  (max.):0.48676391; , (min.):0.24035812;  (max.):0.45323457; , (min.):3.5917592;  (max.):3.82641227; , (min.):1.35199313;  (max.):1.37906074; , (min.):1.0065857;  (max.):1.12134848; , (min.):3.2485064;  (max.):3.2485064; , (min.):3.19583049;  (max.):3.26676564; , (min.):1.53057328;  (max.):1.95759417; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.33431689;  (max.):2.3482225; , (min.):0.94239259;  (max.):0.94239259; , (min.):2.45657227;  (max.):2.52211396; , (min.):2.11210536;  (max.):2.11210536; , (min.):2.10361212;  (max.):2.10361212; , (min.):0.72821582;  (max.):0.72821582; , (min.):1.19104326;  (max.):1.53864504; , (min.):1.06598343;  (max.):1.06598343; , (min.):2.07972017;  (max.):2.19962147; , (min.):0.37510933;  (max.):0.37510933; , (min.):0.46691346;  (max.):0.4944209; 
97, (min.):1.15127249;  (max.):1.17709646; , (min.):3.04244292;  (max.):3.18151994; , (min.):6.1481186;  (max.):6.42726346; , (min.):4.74364287;  (max.):4.79227879; , (min.):4.47498834;  (max.):4.4821289; , (min.):3.20814983;  (max.):3.48830664; , (min.):2.43546444;  (max.):2.49621096; , (min.):2.31530066;  (max.):2.77350663; , (min.):2.82660905;  (max.):3.03158824; , (min.):2.59614868;  (max.):2.59614868; , (min.):1.52782097;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.97985431;  (max.):1.99985152; , (min.):2.45789846;  (max.):2.54615993; , (min.):0.70747261;  (max.):0.88666552; , (min.):2.35006764;  (max.):2.62592799; , (min.):2.20907173;  (max.):2.20907173; , (min.):1.85255326;  (max.):2.25643048; , (min.):0.44105258;  (max.):0.48676391; , (min.):0.24035812;  (max.):0.45323457; , (min.):3.5917592;  (max.):3.5917592; , (min.):1.35199313;  (max.):1.37906074; , (min.):1.0065857;  (max.):1.05840042; , (min.):3.2485064;  (max.):3.2485064; , (min.):3.19583049;  (max.):3.26676564; , (min.):1.5914644;  (max.):1.95759417; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.33431689;  (max.):2.3482225; , (min.):0.94239259;  (max.):0.94239259; , (min.):2.45657227;  (max.):2.52211396; , (min.):2.11210536;  (max.):2.11210536; , (min.):2.10361212;  (max.):2.10361212; , (min.):0.67364055;  (max.):0.67364055; , (min.):1.19104326;  (max.):1.32104637; , (min.):1.00940606;  (max.):1.06598343; , (min.):2.10990963;  (max.):2.19962147; , (min.):0.0514335;  (max.):0.24189015; , (min.):0.46691346;  (max.):0.4944209; 
98, (min.):1.08614181;  (max.):1.17709646; , (min.):3.04244292;  (max.):3.18151994; , (min.):6.1481186;  (max.):6.42726346; , (min.):4.58272499;  (max.):4.79227879; , (min.):4.47498834;  (max.):4.4821289; , (min.):3.20814983;  (max.):3.48830664; , (min.):2.43272632;  (max.):2.49621096; , (min.):2.31530066;  (max.):2.77350663; , (min.):2.82660905;  (max.):3.03158824; , (min.):2.59614868;  (max.):2.59614868; , (min.):1.52782097;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.97985431;  (max.):1.982409; , (min.):2.45789846;  (max.):2.54615993; , (min.):0.70747261;  (max.):0.88666552; , (min.):2.35006764;  (max.):2.62592799; , (min.):2.20907173;  (max.):2.20907173; , (min.):1.85255326;  (max.):2.25643048; , (min.):0.44105258;  (max.):0.48676391; , (min.):0.36558123;  (max.):0.45323457; , (min.):2.62840657;  (max.):3.5917592; , (min.):0.97165683;  (max.):1.37906074; , (min.):1.0065857;  (max.):1.05840042; , (min.):2.71047944;  (max.):3.2485064; , (min.):3.03635263;  (max.):3.26676564; , (min.):1.5914644;  (max.):1.95759417; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.33431689;  (max.):2.3482225; , (min.):0.60781018;  (max.):0.82690863; , (min.):2.45657227;  (max.):2.52211396; , (min.):2.11210536;  (max.):2.11210536; , (min.):2.10361212;  (max.):2.10361212; , (min.):0.67364055;  (max.):0.67364055; , (min.):1.19104326;  (max.):1.32104637; , (min.):1.00940606;  (max.):1.06598343; , (min.):2.10990963;  (max.):2.19962147; , (min.):0.0514335;  (max.):0.24189015; , (min.):0.46691346;  (max.):0.4944209; 
99, (min.):1.08614181;  (max.):1.17709646; , (min.):3.18151994;  (max.):3.18151994; , (min.):6.88677561;  (max.):6.88677561; , (min.):4.58272499;  (max.):4.79227879; , (min.):4.56068833;  (max.):4.56068833; , (min.):3.48830664;  (max.):3.48830664; , (min.):2.43272632;  (max.):2.49621096; , (min.):3.10770928;  (max.):3.10770928; , (min.):3.14119513;  (max.):3.14119513; , (min.):3.09443276;  (max.):3.09443276; , (min.):1.63181371;  (max.):1.63181371; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.86134119;  (max.):1.86134119; , (min.):2.54615993;  (max.):2.54615993; , (min.):1.05856738;  (max.):1.05856738; , (min.):3.23675529;  (max.):3.23675529; , (min.):2.3904612;  (max.):2.3904612; , (min.):2.25643048;  (max.):2.25643048; , (min.):0.44105258;  (max.):0.48676391; , (min.):0.36558123;  (max.):0.45323457; , (min.):2.62840657;  (max.):3.5917592; , (min.):0.97165683;  (max.):1.37906074; , (min.):1.0065857;  (max.):1.05840042; , (min.):2.71047944;  (max.):3.2485064; , (min.):3.03635263;  (max.):3.26676564; , (min.):1.95759417;  (max.):1.95759417; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.3482225;  (max.):2.3482225; , (min.):0.60781018;  (max.):0.82690863; , (min.):2.45657227;  (max.):2.52211396; , (min.):2.71100099;  (max.):2.71100099; , (min.):2.15278805;  (max.):2.15278805; , (min.):0.67364055;  (max.):0.67364055; , (min.):1.19104326;  (max.):1.32104637; , (min.):1.00940606;  (max.):1.06598343; , (min.):2.19962147;  (max.):2.19962147; , (min.):0.02583517;  (max.):0.02583517; , (min.):0.46691346;  (max.):0.4944209; 
100, (min.):0.95611686;  (max.):0.95611686; , (min.):2.88670111;  (max.):2.88670111; , (min.):4.80453064;  (max.):5.45297728; , (min.):3.17868096;  (max.):3.72371066; , (min.):2.93922659;  (max.):3.61810952; , (min.):2.75450989;  (max.):2.99281715; , (min.):2.40688138;  (max.):2.49621096; , (min.):2.02885097;  (max.):2.02885097; , (min.):2.58140341;  (max.):2.71197309; , (min.):2.03897432;  (max.):2.59614868; , (min.):1.52782097;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.97985431;  (max.):1.982409; , (min.):2.45789846;  (max.):2.54615993; , (min.):0.69817689;  (max.):0.88666552; , (min.):2.35006764;  (max.):2.62592799; , (min.):1.83977508;  (max.):1.83977508; , (min.):1.39023001;  (max.):1.39023001; , (min.):0.44105258;  (max.):0.48676391; , (min.):0.43404438;  (max.):0.79479472; , (min.):2.61792945;  (max.):3.09688155; , (min.):0.97165683;  (max.):1.37906074; , (min.):0.66844528;  (max.):0.9648094; , (min.):2.71047944;  (max.):3.2485064; , (min.):3.03635263;  (max.):3.26676564; , (min.):1.5914644;  (max.):1.63127982; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.03258274;  (max.):2.3482225; , (min.):0.60781018;  (max.):0.76879478; , (min.):2.45657227;  (max.):2.52211396; , (min.):1.63614569;  (max.):2.11210536; , (min.):1.43588316;  (max.):2.10361212; , (min.):0.67364055;  (max.):0.67364055; , (min.):1.19104326;  (max.):1.32104637; , (min.):1.00940606;  (max.):1.06598343; , (min.):2.10990963;  (max.):2.10990963; , (min.):0.0514335;  (max.):0.24189015; , (min.):0.46691346;  (max.):0.4944209; 
101, (min.):0.88208905;  (max.):0.88208905; , (min.):2.65280982;  (max.):2.65280982; , (min.):4.80453064;  (max.):5.45297728; , (min.):3.17868096;  (max.):3.72371066; , (min.):2.93922659;  (max.):3.61810952; , (min.):2.75450989;  (max.):2.99281715; , (min.):2.40688138;  (max.):2.49621096; , (min.):2.0250372;  (max.):2.0250372; , (min.):2.58140341;  (max.):2.71197309; , (min.):2.03897432;  (max.):2.59614868; , (min.):1.52782097;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.982409;  (max.):1.982409; , (min.):2.45789846;  (max.):2.54615993; , (min.):0.69817689;  (max.):0.88666552; , (min.):2.35006764;  (max.):2.62592799; , (min.):1.6413196;  (max.):1.6413196; , (min.):1.36739282;  (max.):1.36739282; , (min.):-0.23293709;  (max.):-0.23293709; , (min.):0.43404438;  (max.):0.79479472; , (min.):2.61792945;  (max.):3.09688155; , (min.):0.97165683;  (max.):1.37906074; , (min.):0.66844528;  (max.):0.9648094; , (min.):2.71047944;  (max.):3.2485064; , (min.):3.03635263;  (max.):3.26676564; , (min.):1.5914644;  (max.):1.63127982; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.03258274;  (max.):2.3482225; , (min.):0.60781018;  (max.):0.76879478; , (min.):2.45657227;  (max.):2.52211396; , (min.):1.63614569;  (max.):2.11210536; , (min.):1.43588316;  (max.):2.10361212; , (min.):0.67364055;  (max.):0.67364055; , (min.):1.09962829;  (max.):1.09962829; , (min.):1.00940606;  (max.):1.06598343; , (min.):1.89926376;  (max.):1.89926376; , (min.):0.0514335;  (max.):0.24189015; , (min.):0.46691346;  (max.):0.4944209; 
102, (min.):1.16291734;  (max.):1.17709646; , (min.):3.04244292;  (max.):4.29071481; , (min.):6.1481186;  (max.):6.42726346; , (min.):4.74364287;  (max.):4.79227879; , (min.):4.47498834;  (max.):4.4821289; , (min.):3.20814983;  (max.):3.48830664; , (min.):2.43546444;  (max.):2.49621096; , (min.):2.31530066;  (max.):2.70316715; , (min.):3.03158824;  (max.):3.03158824; , (min.):2.59614868;  (max.):2.59614868; , (min.):1.52782097;  (max.):1.60956298; , (min.):2.2770343;  (max.):2.58602464; , (min.):1.2290536;  (max.):1.37165041; , (min.):1.97985431;  (max.):1.99985152; , (min.):2.45789846;  (max.):2.54615993; , (min.):0.70747261;  (max.):0.88666552; , (min.):2.62592799;  (max.):2.62592799; , (min.):2.20907173;  (max.):2.20907173; , (min.):2.39574197;  (max.):2.39574197; , (min.):0.44105258;  (max.):0.48676391; , (min.):0.24035812;  (max.):0.45323457; , (min.):3.5917592;  (max.):3.5917592; , (min.):1.35199313;  (max.):1.37906074; , (min.):1.0065857;  (max.):1.05840042; , (min.):3.27050965;  (max.):3.27050965; , (min.):3.19583049;  (max.):3.26676564; , (min.):2.49987169;  (max.):2.49987169; , (min.):1.37013646;  (max.):1.54205836; , (min.):2.58166053;  (max.):2.58166053; , (min.):0.94239259;  (max.):0.98943237; , (min.):2.45657227;  (max.):2.52211396; , (min.):2.11210536;  (max.):2.11210536; , (min.):2.10361212;  (max.):2.10361212; , (min.):0.56774365;  (max.):0.67364055; , (min.):1.19104326;  (max.):1.32104637; , (min.):1.00940606;  (max.):1.06598343; , (min.):2.34251419;  (max.):2.34251419; , (min.):0.0514335;  (max.):0.24189015; , (min.):0.46691346;  (max.):0.4944209; 
