"","Species","ISPM","ISNSL","ISPNS","PMZS","PMZI","PMMT","NSLNA","NSLZS","NSLZI","NABR","NAFM","NAPNS","BRPT","BRAPET","PTFM","PTAPET","PTBA","PTEAM","PTZYGO","PTTSP","FMZS","FMMT","ZSZI","ZIMT","ZIZYGO","ZITSP","MTPNS","PNSAPET","APETBA","APETTS","BAEAM","EAMZYGO","ZYGOTSP","LDAS","BRLD","OPILD","PTAS","JPAS","BAOPI"
"21","Homo_sapiens",14.2693578932626,46.6891001289095,54.0897678684016,43.1286031009528,45.7395011794182,47.7217384778631,22.1038109963969,33.6999955907141,60.3747861149583,106.804700994769,50.0440058220465,64.1177807341894,90.754807171981,113.764731855068,31.5859039770854,67.7064153911274,89.2983968596748,56.5331475764194,46.5753802282758,9.42378526226269,31.5892214472268,65.4084239426498,28.4291949179562,35.0673773141813,30.7080466927875,64.5420031395314,23.4399687886507,24.6904543905324,30.1256608128688,34.238634198125,53.1848103954945,38.5159044837113,45.0412730807001,83.3203765521078,107.072281775728,95.0435167357568,93.2624904473445,50.5760128856969,34.8085981025876
"22","Hylobates_agilis",11.0896324770747,20.9311328290319,38.5652666393766,19.488576345103,28.4133332755766,31.6731196108406,9.50272277164732,20.2958546883489,34.3978679478832,61.2122303054236,29.3033426244148,30.9438747187122,45.7474239719535,49.9163964575255,21.0563277519906,26.3853795359836,42.5185713936273,23.6208059973453,22.8725190764659,5.09985083016505,18.9526784644761,35.5696426291894,16.8955724488048,13.0358066656004,19.6425838153409,24.9199550401696,15.0805499322827,16.886107680051,19.7318355063897,10.0849335583627,28.8030811358679,16.3953649048135,19.2289356928771,31.408753871734,22.7165976958739,30.8408603738098,41.1646973841949,26.7122474917824,17.1844682071182
"23","Hylobates_lar",11.3812184635878,21.0098112036251,39.328717922157,19.4707030953393,29.6411570335586,33.2051759537539,11.0534041949935,19.4153712955894,35.7150513581921,61.1339787253082,28.6506728076923,31.6795498864572,47.1721225042738,51.0224999761936,22.4463126034172,26.5344723032198,43.1030607983772,24.4639334284472,22.7366506123088,6.48310978283476,19.8605672641097,37.8201860686344,18.7850967697437,13.9208480836635,21.8103016764818,26.2144548575783,15.4423047996767,18.2144453921089,19.5809064390589,11.1485118996549,30.7409001778473,15.4748755623626,17.959001106277,32.6736286448648,22.9772332840282,32.7274950997903,43.016470405448,24.7749576075178,16.900253460814
"24","Hylobates_muelleri",10.8323179100649,21.1059849286296,39.3491803020834,18.7750268836068,29.6034186229005,33.0988810484836,8.98326148018859,20.5263319304018,34.9862694424648,60.1829933172075,29.2717315033646,32.6576820859321,46.0429498702884,51.0977240467993,21.5610854349955,28.4524845145183,43.7426053669728,25.4540760024225,23.6786523274201,5.54117648318622,20.1833068556387,37.4717239378154,17.4999234778849,13.4435424863333,18.9101713166281,24.2195135118708,15.1623981700073,16.3378859588788,18.7612861524467,10.0409938694709,29.5147314719584,16.6392864425344,19.2414438678237,32.5392160561857,24.6145745873173,32.3656436473677,42.3599711441883,25.1312064051477,17.4536931979826
"25","Lophocebus_albigena",15.4964640557903,24.7860482429551,49.4502302823512,30.4330257615634,31.5958188736605,36.8742497380293,24.1179829437276,23.7385869881166,40.2436085547682,50.8113638658157,28.9693907067785,34.5622564829555,40.8245106578358,48.3626402339246,20.448473153859,29.8883108511769,45.0288128614432,26.6043403739365,24.9760975750615,8.59756846370866,13.8757155054863,34.5133316819094,22.5216591974432,18.7031471746891,21.623198635622,28.9798328525488,17.9755016045851,15.3691091666755,20.2109846016561,14.7331110805744,31.4398465360403,23.8921965842276,23.6408717359768,31.347722975924,38.4626140612527,30.4773584923912,43.665483048285,24.2803005646086,17.0999623915728
"26","Macaca_assamensis",12.650319647985,25.7312862804865,50.9641126080821,34.1549106475228,35.5324660407495,41.2750302595248,27.1402234256712,20.5082638692297,38.2131382458216,53.4270466613754,28.3185575647346,35.8088635051821,39.3859908560586,47.9722453583171,20.651514735342,32.6008163405202,46.846869537451,32.4400774575922,30.7238024937235,8.13559057474868,19.4074096964868,38.2231549561355,24.0628874661744,16.7627314250406,25.8945332734825,30.4144020773554,18.8577536734465,16.6631731480693,18.3784666890433,12.8411454631284,30.1732283111795,23.8357108858826,27.6118399371551,28.8034859534426,40.3055396618483,27.1662716665896,48.2087469046382,25.3703219149939,16.7029750049886
"27","Macaca_cyclopis",11.517101667738,25.2879571495171,47.473344708538,32.1347526437666,33.6576170902751,39.0654883613103,24.6179278612087,22.6688774436616,37.6734751316543,49.0969985018067,29.2303812062209,35.6529762100733,37.9508315912718,47.2068104902536,19.7397058428906,31.1152823237496,45.1469179932292,29.5861681249971,26.7428156876168,6.06089668723962,16.6318411881953,36.6696977119907,19.8682708442398,17.619670035735,22.4554343981076,28.9634801307529,17.4883354305865,14.2498017621549,18.3747306181445,14.0895519761872,30.7438365872378,24.1388283448663,24.6145013324919,26.2069483952308,41.6625181894622,28.0692881093818,46.2515178096849,25.5509421154467,15.8474916501721
"28","Macaca_fascicularis",11.5559714285568,22.2828688294672,42.6537580783393,26.7921940388821,30.0033469783225,34.2483955530189,23.0242246723112,17.334755407637,33.7280295823568,45.3048898011569,24.645770635673,31.9853335013915,35.4752406633998,43.208512784903,17.4194749122463,28.211412953363,40.0051066775074,26.2805743733701,23.9392052156589,5.33775677164297,17.0576491707014,33.4469554285846,20.3010346142391,14.2928948020056,21.0573099758068,25.5147690474159,15.9248576461122,13.5261210009466,16.2328696836911,12.2181685473296,27.0624136542617,19.5631712750414,22.1238778702188,23.9143397731993,34.856136617819,24.6486100918817,41.2981838667279,22.3467954553844,14.5395122345776
"29","Macaca_fuscata",12.7901022870131,28.8287641196591,51.5530196353952,36.2198760659557,38.7807250682025,41.7538282128661,27.329396924371,21.7073751140124,41.9235438160785,55.3042559863648,29.6602162005283,38.9633933235431,40.4694516378187,51.4061689522881,21.3147463907697,35.067740180036,50.3625449637228,34.7994715236397,31.0329968616877,6.31719863561932,18.79383876618,41.5149239547351,25.5245744896382,19.9128514851355,23.4976066926442,32.9602925706705,20.4716308500505,17.2492211570574,20.096309842641,15.7241495859343,33.2864627200143,27.1956921927685,27.6014314694271,27.3971440311302,39.5327109318534,28.4339571767765,50.8292437137925,26.0910159731599,16.2536358091388
"30","Macaca_mulatta",11.3655954607432,23.5923650685127,44.5674205474514,28.374494754892,32.1447758582656,36.649436330311,21.9551045634203,19.3085871822021,36.9134132390993,49.6859534416484,27.8965729220566,34.0232732622796,38.0325519184506,46.7882721132333,18.7866131066171,31.006318508425,45.0163262616023,29.6062024872414,26.8017614299965,5.38708875268915,17.5409759575637,35.4714001460291,21.1970451941841,16.1230656546012,21.92683425517,28.6499602056273,17.5495024382021,13.8276924462951,18.3514179312915,13.8148196574198,29.7048369785882,20.5747005387759,25.2136263622818,27.2850380900672,40.624716255223,27.7098455941468,46.3973083504625,24.6990835545004,16.1305277299641
"31","Macaca_nemestrina",14.8046741931679,29.2502625978319,56.487481328747,37.0686785539796,40.8229482597675,42.7177033908968,27.928257722637,24.1481216463246,43.6933874306118,53.7261177627643,30.9069857321172,37.5096556898561,40.8138331185204,50.6285873994564,21.9262380002604,34.0496475627251,47.833256328475,30.5087322999518,29.6835215706946,7.97891111458063,18.3547504083755,39.0049682302968,25.5961553283432,15.8091816714024,22.3140919729023,32.1517539382378,21.6481678840998,15.2057868468764,19.8393735557839,15.5307160620382,33.236967748716,25.6276237100241,26.7756746891082,29.7540991890688,42.2243242616323,30.6753323331346,46.9058061602924,27.9170840694185,16.3029580946237
"32","Macaca_nigra",13.1476201805405,27.7039634922751,51.3793144813563,42.1928642865063,40.0328327210934,40.1349437706226,33.5200372155468,25.6126248767041,39.2664074740737,53.4564534338171,27.1482861304483,35.8455827864102,42.1800417261381,50.1991710925022,18.8521941599615,31.2244925734593,44.7473237721082,29.8396683756519,26.9988210347934,7.72135284598474,16.5563218058681,39.3853047181513,24.8640530434026,17.4928812854477,20.2527627015288,27.3792247473653,19.4146557201261,15.4333386241573,18.7490398468018,14.7752870589013,29.7450926299622,23.176902767635,24.4625390219852,29.9620208080955,36.5562572055048,28.7857076256815,44.1474803083235,23.940147894382,17.0041848582662
"33","Macaca_sylvanus",12.6397305028757,29.7879934409569,52.9807809951749,37.2773978284077,39.2740704206914,43.4089815395958,23.4394914238303,25.4185412862031,42.2623693625517,55.6892807254496,31.1666292913416,39.3793119321296,39.8318917913447,51.5064695432614,22.4113592982352,35.1609712698087,49.8992928434323,34.8271168558078,33.1975858391217,7.77925265929502,16.4807480086659,42.5145451378176,22.7476559949358,17.8271434505247,25.4687170510629,32.102799328006,20.4421339711603,17.8936342847213,19.0045559303848,16.1036835130139,33.685057784913,25.1514743781226,29.0999752010882,27.7149187583389,40.6486487571485,31.5062573167987,50.7761865777734,27.7423574784338,17.0226620228947
"34","Mandrillus_leucophaeus",17.0146808864289,31.4366846227699,73.075800599992,54.4846681809665,50.6114237335913,55.4989530558091,45.6101572107512,38.8140310447219,49.4813107840081,56.7867818631822,31.6547964163518,41.0096162698,43.6113616116492,57.9889755642035,24.0557471353851,39.7379237777011,52.9736880894557,31.9502901649403,34.0069281766604,13.1979668394201,21.4541339269338,47.0923532549727,25.42567572953,23.6159653752397,27.3404482915004,37.3749309598003,21.3941697529531,17.0935048792881,21.5985587400598,16.8811381876732,37.611217610398,31.9573472198939,29.2291142798163,35.8648637508872,40.6933769705728,40.7998594722771,50.1429381940933,32.3916503423276,19.7002199944573
"35","Mandrillus_sphinx",18.8430615613949,30.9906360070048,76.2026431953563,56.7885070310203,54.6862543144708,57.243895636322,47.6417075004389,43.1466690520906,54.7491401163036,58.6646477359228,33.7272982199464,44.1980135422137,46.0896103059418,60.5344868677834,24.5994235989727,39.3909304792334,53.7072143782767,32.9081776200978,34.5365032711763,12.1564828531894,19.4466689695674,45.7281642282269,26.8637479609894,18.4789735897708,25.9824760280515,36.4207858298437,23.5332960049321,18.0872107197167,22.8953230291959,16.8745478445394,37.8538967071097,32.9897413670801,30.898951910104,36.3862765544056,42.1226813529937,43.4256894817023,51.7031948341613,33.2324194765328,18.7239122162724
"36","Miopithecus_talapoin",7.8177095492765,14.4756681729,23.7344186590594,13.5324888529536,17.051819780778,20.933854020536,8.67641077423662,14.2040356136207,23.8320035853765,37.4173502936221,20.3654330409019,21.1731317018107,29.795795370696,34.8112757831131,10.7010270716255,23.0189019249246,32.0557180839054,19.9429273263485,17.373363509093,4.69153546658108,11.3324661337227,22.1991607883307,11.296147682241,10.3675672389633,12.3635490652775,19.316528679924,10.1095889528837,10.2975466114786,11.9741071132376,10.1626689585016,20.4530266305776,12.5191144857051,13.9383934108518,24.4225783206703,29.0347105658071,22.9557863304386,32.2461807918466,15.8476761086117,12.1341347959327
"37","Nasalis_larvatus",10.7336594454927,23.4300844562032,40.1260534918112,29.1541145038212,30.2584614911769,36.1831584727872,19.2199727540109,19.8841337417891,32.8485465528039,57.2822611712047,28.3943040269383,30.6132186458614,40.5881585871226,47.0603944695175,21.1694750246384,29.6538610807039,43.7766018652647,25.7579347414887,24.1197231455406,5.40445325971192,19.1023515331733,37.3222392101927,17.3266262486531,18.2974637207021,23.749075598999,33.6931754678437,15.5872092458732,20.2676646539865,18.7144892282572,14.841220466361,30.2409820554702,22.7305437529892,20.768502636418,27.677301896802,32.6861112667517,28.1360467784886,42.7200981646352,25.3538377472897,17.3887106487154
"38","Pan_paniscus",18.6243461353302,46.9422103286888,59.9608607122467,47.9900745190394,43.0082184927769,46.2994050029051,30.136208511307,21.3170107073086,44.591357172689,68.5688473580507,41.6626278944835,54.8908207056123,61.9257352664931,77.5090260136478,28.8905394669313,43.0450991812282,64.9872914288191,34.3929874000758,34.8962234780801,7.65386969676912,27.8883286826278,58.7744538085756,30.0984593218813,25.2713071380016,28.5846921290595,45.0451790575781,25.5139234529882,25.9076354769648,29.4636807237978,15.3412415626989,49.0303592601955,33.5909763835203,31.7379680150964,46.4216927592891,63.831488002462,52.8201225932962,67.324269887913,45.4290421050706,25.1632811131559
"39","Pan_troglodytes",22.443462546768,53.0680123322541,73.0285501714254,54.7155462719769,51.004081665602,54.6309446621773,29.2236494895582,28.1156511537357,49.8268731699273,73.0058607220759,44.9085571123005,59.1204776012112,61.1664239802996,81.3884860548537,36.1236073478603,49.3737896948887,70.5795197775861,39.9425680943142,40.5748216220606,13.0739428152994,27.7383358193825,68.2415514378647,29.1015267470315,31.667236258642,34.9881579338725,47.1241214671147,31.170720007007,29.8094021199543,31.6704830823581,14.0965378453061,51.509075276813,36.1769428748353,36.3919190960389,49.7087021358292,61.0286891288802,53.6843621350852,67.3451498539826,45.9888407816584,28.2215417562482
