"","formula","AICc","R2","deltaAICc","weight"
"496","normas ~ size + clima + prop + dominance",0.789606141961376,0.637029570018048,12.4725826654736,0.00014332953320404
"497","normas ~ size + clima + social + dominance",0.794201248430572,0.636980511180292,12.4771777719427,0.000143000603982307
"498","normas ~ size + nmds1 + clima + dominance",0.794765942176558,0.63697448187037,12.4777424656887,0.000142960233908387
"499","normas ~ size + prop + dominance + aggression",0.799246372932093,0.636926640168316,12.4822228964443,0.000142640330653859
"500","normas ~ size + social + dominance + aggression",0.799307148881273,0.63692599116397,12.4822836723935,0.000142635996168974
"501","normas ~ integration + size + nmds1 + nmds2 + mating + prop",0.802169790644812,0.674672888659421,12.485146314157,0.0001424319843272
"502","normas ~ size + social + prop + aggression",0.809769633211833,0.636814248791919,12.492746156724,0.000141891781013554
"503","normas ~ size + nmds1 + cvn + social + mating + prop + dominance",0.812986833835774,0.69468281490686,12.495963357348,0.000141663717331183
"504","normas ~ size + nmds1 + clima + social",0.813706365330607,0.636772194445196,12.4966828888428,0.000141612760744802
"505","normas ~ size + clima + social + prop",0.817124608362637,0.636735674935471,12.5001011318748,0.000141370934042947
"506","normas ~ integration + size + clima + cvn + social + mating + aggression",0.818281824383925,0.694635262627436,12.5012583478961,0.000141289159348066
"507","normas ~ size + nmds1 + social + prop",0.850772529567227,0.636375994357825,12.5337490530794,0.000139012410502419
"508","normas ~ size + nmds1 + social + dominance",0.852868136287473,0.636353581522711,12.5358446597997,0.000138866829115248
"509","normas ~ size + nmds1 + nmds2 + cvn + social + mating + aggression",0.859564774117169,0.694264262228937,12.5425412976293,0.000138402636251231
"510","normas ~ integration + size + nmds1 + nmds2 + clima + mating",0.864184357373618,0.674078964240617,12.5471608808858,0.000138083323915139
"511","normas ~ size + nmds2 + cvn + mating + prop + dominance + aggression",0.872977551972648,0.694143627684756,12.5559540754848,0.000137477559772391
"512","normas ~ size + nmds1 + clima + prop",0.873338319837818,0.636134577103915,12.55631484335,0.00013745276326603
"513","normas ~ size + nmds2 + cvn + social + mating + dominance + aggression",0.87573339215127,0.694118835760034,12.5587099156634,0.000137288257132858
"514","normas ~ integration + size + nmds1 + nmds2 + cvn + mating + dominance",0.876704085405899,0.694110102788818,12.5596806089181,0.000137221640907576
"515","normas ~ size + nmds1 + clima + cvn + social + mating + dominance",0.885485568212127,0.694031087677261,12.5684620917243,0.000136620456954908
"516","normas ~ size + nmds1 + cvn + social + mating + prop + aggression",0.888857306251063,0.69400074361327,12.5718338297632,0.000136390326798259
"517","normas ~ size + social + prop + dominance",0.89117710327108,0.635943617704779,12.5741536267833,0.000136232219573319
"518","normas ~ size + nmds1 + nmds2 + cvn + social + mating + dominance",0.89283850189714,0.693964910841668,12.5758150254093,0.000136119098553389
"519","normas ~ size + nmds1 + nmds2 + mating + prop",0.904725809572764,0.654325709098375,12.5877023330849,0.000135312453335541
"520","normas ~ size + nmds1 + nmds2 + cvn + mating + prop + dominance",0.906674981222389,0.693840342902952,12.5896515047346,0.000135180643976799
"521","normas ~ size + cvn + social + mating + prop + dominance + aggression",0.90739977503558,0.693833816285583,12.5903762985478,0.000135131663805258
"522","normas ~ integration + size + nmds1 + clima + cvn + social + mating",0.91023467231552,0.693808287289496,12.5932111958277,0.000134940257298673
"523","normas ~ size + nmds1 + prop + dominance",0.91309108367901,0.635708897234702,12.5960676071912,0.000134747672414652
"524","normas ~ integration + size + cvn + mating + prop + dominance + aggression",0.916707586939774,0.69374998901041,12.599684110452,0.000134504234880809
"525","normas ~ size + nmds1 + cvn + mating + prop + dominance + aggression",0.934349129087545,0.693591044175957,12.6173256525997,0.000133323021083488
"526","normas ~ integration + size + cvn + social + mating + dominance + aggression",0.935473598733902,0.693580910256316,12.6184501222461,0.000133248083306592
"527","normas ~ integration + size + nmds1 + clima + cvn + mating + aggression",0.938120465570231,0.693557054900515,12.6210969890824,0.000133071854979188
"528","normas ~ integration + size + clima + cvn + mating + prop + dominance",0.940296545761393,0.693537441201609,12.6232730692736,0.000132927146204128
"529","normas ~ integration + size + nmds2 + clima + mating + prop",0.955656587930961,0.673200938840881,12.6386331114431,0.000131910173104612
"530","normas ~ integration + size + nmds1 + cvn + social + mating + aggression",0.985291844264575,0.693131602886686,12.6682683677768,0.000129969987184047
"531","normas ~ integration + size + nmds1 + cvn + social + mating + dominance",0.994650746009436,0.693047122107782,12.6776272695216,0.000129363219790445
"532","normas ~ integration + size + nmds1 + cvn + mating + prop + dominance",1.00693920322176,0.692936161548013,12.6899157267339,0.000128570819432158
"533","normas ~ integration + size + nmds1 + cvn + mating + dominance + aggression",1.01937214480342,0.692823855522428,12.7023486683156,0.000127774041826881
"534","normas ~ size + nmds1 + clima + cvn + mating + prop + dominance",1.03855646800282,0.692650484072858,12.721532991515,0.00012655427203643
"535","normas ~ size + nmds1 + nmds2 + clima + mating",1.04574482119903,0.652889006804554,12.7287213447112,0.000126100230075761
"536","normas ~ size + nmds1 + nmds2 + cvn + mating + dominance + aggression",1.05980024785547,0.692458386847056,12.7427767713676,0.000125217140492936
"537","normas ~ size + nmds1 + clima + cvn + mating + dominance + aggression",1.06360469039616,0.692423972439447,12.7465812139083,0.000124979176187016
"538","normas ~ size + nmds1 + nmds2 + clima + cvn + mating + dominance",1.09470532099338,0.69214249641629,12.7776818445056,0.000123050743320841
"539","normas ~ integration + size + clima + cvn + social + prop + dominance",1.1442442307463,0.691693612857824,12.8272207542585,0.00012004028115483
"540","normas ~ integration + size + social + mating + prop + aggression",1.15022222125272,0.671325464024335,12.8331987447649,0.000119682017015901
"541","normas ~ size + clima + cvn + social + prop + dominance + aggression",1.18201743315772,0.691350901357142,12.8649939566699,0.000117794403492927
"542","normas ~ size + nmds2 + clima + mating + prop",1.18333586937569,0.651481473508427,12.8663123928879,0.000117716776878253
"543","normas ~ integration + size + nmds1 + mating + prop + aggression",1.18434428453712,0.670995443940281,12.8673208080493,0.00011765743814775
"544","normas ~ integration + size + nmds1 + social + mating + aggression",1.18622759679964,0.670977219367458,12.8692041203118,0.000117546697447742
"545","normas ~ integration + size + clima + cvn + prop + dominance + aggression",1.20119278009282,0.691176780098067,12.884169303605,0.000116670425990551
"546","normas ~ integration + size + social + mating + dominance + aggression",1.20632520336871,0.670782674510169,12.8893017268809,0.000116371408820338
"547","normas ~ size + nmds1 + cvn + social + mating + dominance + aggression",1.21014671479961,0.691095440477898,12.8931232383118,0.000116149263785854
"548","normas ~ integration + size + nmds1 + mating + dominance + aggression",1.21324503325199,0.670715663929874,12.8962215567642,0.000115969469383281
"549","normas ~ integration + size + clima + social + mating + aggression",1.22885342156603,0.670564464586289,12.9118299450782,0.000115067943544916
"550","normas ~ size + nmds1 + clima + cvn + social + mating + aggression",1.22928459043977,0.690921515737789,12.9122611139519,0.000115043139360899
"551","normas ~ integration + size + nmds1 + clima + mating + aggression",1.24139551909569,0.670442918268909,12.9243720426079,0.000114348604721492
"552","normas ~ integration + size + mating + prop + dominance + aggression",1.24236655465767,0.670433506027267,12.9253430781698,0.000114293099916044
"553","normas ~ integration + size + clima + mating + prop + aggression",1.24368485482181,0.670420727321792,12.926661378334,0.000114217788433366
"554","normas ~ size + nmds1 + clima + cvn + social + prop + dominance",1.27423354131737,0.690512635121346,12.9572100648295,0.00011248644297118
"555","normas ~ size + nmds2 + clima + cvn + social + prop + dominance",1.28662927422293,0.690399781529533,12.9696057977351,0.000111791423065024
"556","normas ~ integration + size + nmds1 + social + mating + prop",1.30916941158328,0.669785340559404,12.9921459350955,0.000110538599016297
"557","normas ~ integration + size + nmds1 + clima + cvn + mating + dominance",1.32240142140942,0.690073872918141,13.0053779449216,0.000109809688997046
"558","normas ~ integration + size + clima + mating + dominance + aggression",1.33263303545753,0.669557378598635,13.0156095589697,0.000109249358312647
"559","normas ~ integration + size + social + mating + prop + dominance",1.334175246383,0.669542389663961,13.0171517698952,0.000109165148007338
"560","normas ~ integration + size + clima + social + mating + prop",1.33752996213791,0.669509782427348,13.0205064856501,0.000108982192470236
"561","normas ~ integration + size + nmds1 + social + mating + dominance",1.34090022485823,0.669477020837161,13.0238767483704,0.000108798697809731
"562","normas ~ integration + size + nmds1 + clima + social + mating",1.35613963843291,0.66932884126728,13.0391161619451,0.000107972834049223
"563","normas ~ size + nmds2 + clima + cvn + prop + dominance + aggression",1.39287421578539,0.68943081375679,13.0758507392976,0.000106007767552669
"564","normas ~ size + nmds1 + clima + cvn + prop + dominance + aggression",1.40232787130979,0.689344448394481,13.085304394822,0.000105507869490775
"565","normas ~ integration + size + clima + social + mating + dominance",1.40311968761468,0.668871615235587,13.0860962111269,0.00010546610633283
"566","normas ~ integration + size + nmds2 + clima + cvn + prop + dominance",1.42298290076594,0.689155667541282,13.1059594242781,0.000104423842700954
"567","normas ~ integration + size + nmds2 + clima + cvn + social + prop",1.45064910314165,0.688902626892125,13.1336256266538,0.000102989282204451
"568","normas ~ integration + size + nmds2 + clima + cvn + prop + aggression",1.45261786695097,0.68888461233382,13.1355943904631,0.000102887951301012
"569","normas ~ integration + size + nmds1 + clima + cvn + social + prop",1.45335494067906,0.688877867702517,13.1363314641912,0.000102850040284324
"570","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + prop",1.45616691369825,0.68885213525485,13.1391434372104,0.000102705536124427
"571","normas ~ integration + size + nmds1 + clima + cvn + prop + aggression",1.46919399745841,0.688732896257367,13.1521705209706,0.000102038733295134
"572","normas ~ integration + size + nmds1 + clima + cvn + prop + dominance",1.4917072233329,0.688526721340044,13.1746837468451,0.000100896563312988
"573","normas ~ integration + size + clima + cvn + social + prop + aggression",1.49528217575958,0.688493969554885,13.1782586992718,0.000100716374195915
"574","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop",1.59107868379764,0.687615049881413,13.2740552073098,9.600594688039e-05
"575","normas ~ size + social + mating + prop + aggression",1.60647608311311,0.647116953199951,13.2894526066253,9.52696637778564e-05
"576","normas ~ size + social + mating + dominance + aggression",1.61741082539455,0.647003444207752,13.3003873489067,9.47502104834701e-05
"577","normas ~ integration + size + nmds1 + clima + mating + dominance",1.62075803798722,0.666745221678152,13.3037345614994,9.45917685563121e-05
"578","normas ~ integration + size + nmds1 + mating + prop + dominance",1.63032204800165,0.666651465785288,13.3132985715138,9.41405100655476e-05
"579","normas ~ integration + size + nmds1 + clima + mating + prop",1.63711076767986,0.666584900029567,13.320087291192,9.38215050142049e-05
"580","normas ~ size + nmds1 + nmds2 + clima + cvn + prop + aggression",1.64259073690767,0.68714140911185,13.3255672604199,9.35647873957839e-05
"581","normas ~ size + nmds1 + nmds2 + clima + cvn + prop + dominance",1.66549872072671,0.686930545155952,13.3484752442389,9.24992112777884e-05
"582","normas ~ integration + size + clima + mating + prop + dominance",1.66640512789034,0.666297506178297,13.3493816514025,9.24572998018551e-05
"583","normas ~ size + nmds2 + clima + cvn + social + prop + aggression",1.68185769949171,0.686779876660179,13.3648342230039,9.17457008276855e-05
"584","normas ~ size + nmds1 + clima + cvn + social + prop + aggression",1.68666610218495,0.686735576807593,13.3696426256971,9.15253906313636e-05
"585","normas ~ size + clima + social + mating + aggression",1.69952155014749,0.646149919775934,13.3824980736597,9.09389773534538e-05
"586","normas ~ size + nmds1 + social + mating + aggression",1.7002825989106,0.646141999182409,13.3832591224228,9.09043794384297e-05
"587","normas ~ size + nmds1 + clima + mating + aggression",1.73199395858356,0.645811806448482,13.4149704820957,8.94743953456426e-05
"588","normas ~ size + clima + mating + prop + aggression",1.73298228368807,0.645801510619917,13.4159588072002,8.94301913729504e-05
"589","normas ~ size + nmds1 + mating + prop + aggression",1.73781101122674,0.645751203282942,13.4207875347389,8.92145348004806e-05
"590","normas ~ size + nmds1 + mating + dominance + aggression",1.75225501779707,0.645600678019287,13.4352315413092,8.85725481423011e-05
"591","normas ~ size + clima + social + mating + prop",1.76727176028683,0.645444116290057,13.450248283799,8.79100029988097e-05
"592","normas ~ size + mating + prop + dominance + aggression",1.77013638702462,0.645414242376742,13.4531129105368,8.77841784578519e-05
"593","normas ~ size + social + mating + prop + dominance",1.80099841508377,0.64509223638473,13.4839749385959,8.64399774338212e-05
"594","normas ~ size + nmds1 + clima + social + mating",1.81768017207562,0.644918061745969,13.5006566955878,8.57219905679989e-05
"595","normas ~ size + nmds1 + social + mating + prop",1.83499211388516,0.644737216948701,13.5179686373973,8.49831856615891e-05
"596","normas ~ size + nmds1 + social + mating + dominance",1.84003360566029,0.644684534972426,13.5230101291725,8.47692344174698e-05
"597","normas ~ size + clima + social + mating + dominance",1.91461104167783,0.643904311464849,13.59758756519,8.16665062247556e-05
"598","normas ~ size + clima + mating + dominance + aggression",1.93125174194045,0.643729984054129,13.6142282654526,8.09898312889061e-05
"599","normas ~ integration + size + nmds1 + cvn + social + prop + aggression",1.98713326542072,0.683954906001135,13.6701097889329,7.87582351371424e-05
"600","normas ~ integration + size + nmds2 + cvn + social + prop + aggression",1.98942153153701,0.683933634835942,13.6723980550492,7.86681767659246e-05
"601","normas ~ integration + size + nmds1 + nmds2 + cvn + prop + aggression",1.989986929327,0.683928378815053,13.6729634528392,7.86459405025135e-05
"602","normas ~ integration + size + nmds1 + cvn + prop + dominance + aggression",1.99011581663951,0.683927180647434,13.6730923401517,7.86408724338619e-05
"603","normas ~ integration + size + cvn + social + prop + dominance + aggression",1.99042520593634,0.683924304471191,13.6734017294485,7.86287080526563e-05
"604","normas ~ integration + size + nmds1 + nmds2 + cvn + social + prop",1.99127404139598,0.683916413306267,13.6742505649082,7.8595343715595e-05
"605","normas ~ integration + size + nmds1 + cvn + social + prop + dominance",1.99247264074894,0.683905270239782,13.6754491642611,7.85482556628701e-05
"606","normas ~ integration + size + nmds2 + cvn + social + prop + dominance",1.99490839919398,0.683882624416635,13.6778849227062,7.84526516032487e-05
"607","normas ~ integration + size + nmds2 + cvn + prop + dominance + aggression",1.99701688707339,0.683863019995384,13.6799934105856,7.83699869527519e-05
"608","normas ~ integration + size + nmds1 + nmds2 + cvn + prop + dominance",2.00641321767541,0.683775639463357,13.6893897411876,7.80026553673325e-05
"609","normas ~ size + nmds1 + clima + mating + dominance",2.24640783864643,0.640412258741955,13.9293843621586,6.91823352301353e-05
"610","normas ~ size + nmds1 + clima + mating + prop",2.25256324985443,0.640347152542412,13.9355397733666,6.89697396903554e-05
"611","normas ~ size + nmds1 + cvn + social + prop + dominance + aggression",2.26489659237479,0.681362397222676,13.947873115887,6.85457346722296e-05
"612","normas ~ size + nmds1 + nmds2 + cvn + social + prop + dominance",2.27124911849013,0.681302857728553,13.9542256420023,6.83283607884985e-05
"613","normas ~ size + nmds1 + nmds2 + cvn + social + prop + aggression",2.27216732973967,0.681294250809356,13.9551438532518,6.8296998053684e-05
"614","normas ~ size + nmds2 + cvn + social + prop + dominance + aggression",2.27364409495832,0.681280407756803,13.9566206184705,6.82465873515351e-05
"615","normas ~ size + nmds1 + nmds2 + cvn + prop + dominance + aggression",2.28078938541183,0.681213420010483,13.963765908924,6.80032015314627e-05
"616","normas ~ size + clima + mating + prop + dominance",2.29883808448008,0.63985732292888,13.9818146079923,6.73922776129676e-05
"617","normas ~ integration + size + nmds1 + clima + cvn + dominance + aggression",2.32201955303925,0.680826608343612,14.0049960765514,6.66156611029955e-05
"618","normas ~ integration + size + nmds1 + clima + cvn + social + dominance",2.35105644141763,0.680553909498133,14.0340329649298,6.56554922895345e-05
"619","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + aggression",2.35133767045341,0.680551267207322,14.0343141939656,6.56462608231937e-05
"620","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + social",2.35756965808697,0.680492708883377,14.0405461815991,6.54420258430919e-05
"621","normas ~ integration + size + nmds1 + nmds2 + clima + cvn + dominance",2.39762393525283,0.680116086095416,14.080600458765,6.41444460969135e-05
"622","normas ~ integration + size + nmds1 + clima + cvn + social + aggression",2.40957342437583,0.680003641356031,14.092549947888,6.37623420401946e-05
"623","normas ~ integration + size + clima + cvn + social + dominance + aggression",2.43993765425138,0.679717735973811,14.1229141777636,6.28016062887312e-05
"624","normas ~ integration + size + nmds2 + clima + cvn + dominance + aggression",2.44223882555887,0.679696058053272,14.125215349071,6.27293892154344e-05
"625","normas ~ size + nmds1 + mating + prop + dominance",2.47545078982688,0.637981697671813,14.1584273133391,6.16963075070339e-05
"626","normas ~ integration + size + nmds2 + clima + cvn + social + dominance",2.49187119219796,0.679228144768585,14.1748477157101,6.11918421248576e-05
"627","normas ~ integration + size + nmds2 + clima + cvn + social + aggression",2.56465385754508,0.678540743677145,14.2476303810573,5.90050214346629e-05
"628","normas ~ integration + size + nmds1 + nmds2 + cvn + dominance + aggression",2.6836519696415,0.677413682955079,14.3666284931537,5.55966803366127e-05
"629","normas ~ integration + size + nmds1 + nmds2 + cvn + social + aggression",2.68714825194798,0.677380509107309,14.3701247754602,5.54995743939096e-05
"630","normas ~ integration + size + nmds1 + nmds2 + cvn + social + dominance",2.69024348554442,0.677351137691365,14.3732200090566,5.54137487500178e-05
"631","normas ~ integration + size + nmds1 + cvn + social + dominance + aggression",2.6918565719004,0.677335829667129,14.3748330954126,5.53690731878036e-05
"632","normas ~ integration + size + nmds1 + nmds2 + social + dominance",2.70425646866382,0.655954162030259,14.387232992176,5.50268497720891e-05
"633","normas ~ integration + size + nmds1 + nmds2 + clima + dominance",2.70584799329446,0.655938057023174,14.3888245168066,5.49830788966261e-05
"634","normas ~ integration + size + nmds1 + nmds2 + dominance + aggression",2.71173639141487,0.655878464401239,14.3947129149271,5.48214358388449e-05
"635","normas ~ integration + size + nmds1 + nmds2 + prop + dominance",2.71310950756724,0.655864566507693,14.3960860310794,5.47838106567361e-05
"636","normas ~ integration + size + nmds2 + cvn + social + dominance + aggression",2.72871704705043,0.676985829547948,14.4116935705626,5.43579542167813e-05
"637","normas ~ integration + size + nmds1 + nmds2 + clima + aggression",2.73072709384395,0.655686201603744,14.4137036173561,5.43033506445234e-05
"638","normas ~ size + nmds1 + clima + cvn + social + dominance + aggression",2.73417019833583,0.676934018183164,14.417146721848,5.42099450136654e-05
"639","normas ~ size + nmds1 + nmds2 + clima + cvn + social + dominance",2.76513126768695,0.676639693951606,14.4481077911991,5.33772083149591e-05
"640","normas ~ integration + size + nmds2 + social + dominance + aggression",2.76563349286103,0.655332527294156,14.4486100163732,5.33638063088668e-05
"641","normas ~ integration + size + nmds1 + nmds2 + social + aggression",2.768883794834,0.655299576502518,14.4518603183462,5.32771524982362e-05
"642","normas ~ integration + size + nmds1 + nmds2 + prop + aggression",2.77200708112638,0.655267910397868,14.4549836046386,5.31940175286618e-05
"643","normas ~ integration + size + nmds1 + nmds2 + clima + social",2.77292563170256,0.655258596923251,14.4559021552147,5.31695924402856e-05
"644","normas ~ integration + size + nmds2 + social + prop + dominance",2.77781728801976,0.655208994635665,14.4607938115319,5.30397076565929e-05
"645","normas ~ integration + size + nmds2 + clima + social + dominance",2.77873254512157,0.655199712969082,14.4617090686337,5.30154407250815e-05
"646","normas ~ size + nmds1 + nmds2 + clima + cvn + dominance + aggression",2.78095187814666,0.676489195485823,14.4639284016588,5.29566438943314e-05
"647","normas ~ integration + size + nmds1 + nmds2 + clima + prop",2.78924894119014,0.655093047756703,14.4722254647023,5.27374066585703e-05
"648","normas ~ integration + size + nmds2 + clima + social + aggression",2.78997237804858,0.655085708902098,14.4729489015608,5.27183340163438e-05
"649","normas ~ integration + size + nmds2 + social + prop + aggression",2.79621003336753,0.655022424965978,14.4791865568797,5.25541707495897e-05
"650","normas ~ integration + size + nmds2 + prop + dominance + aggression",2.80204867048745,0.654963178735719,14.4850251939996,5.24009721101348e-05
"651","normas ~ integration + size + nmds2 + clima + prop + dominance",2.8025838392925,0.654957747724054,14.4855603628047,5.23869523031456e-05
"652","normas ~ integration + size + nmds2 + clima + prop + aggression",2.80498999963284,0.654933328419313,14.487966523145,5.23239644969417e-05
"653","normas ~ integration + size + nmds2 + clima + dominance + aggression",2.80840333099845,0.654898684712914,14.4913798545106,5.2234741141223e-05
"654","normas ~ integration + size + nmds1 + nmds2 + social + prop",2.81018581575306,0.654880591949438,14.4931623392652,5.21882080655549e-05
"655","normas ~ integration + size + nmds2 + clima + social + prop",2.82361699183075,0.654744230913508,14.5065935153429,5.1838907750969e-05
"656","normas ~ size + nmds1 + nmds2 + clima + cvn + social + aggression",2.83685097992413,0.675956876739332,14.5198275034363,5.14970223811643e-05
"657","normas ~ integration + size + nmds1 + social + dominance + aggression",2.84537914425972,0.654523174626816,14.5283556677719,5.12779023512508e-05
"658","normas ~ integration + size + nmds1 + clima + social + aggression",2.85004089511939,0.654475802941444,14.5330174186316,5.11585191363186e-05
"659","normas ~ integration + size + nmds1 + clima + dominance + aggression",2.85047113797332,0.654471430580937,14.5334476614855,5.11475150263331e-05
"660","normas ~ integration + size + nmds1 + clima + prop + aggression",2.85283582465992,0.654447398368527,14.5358123481721,5.10870768388003e-05
"661","normas ~ integration + size + nmds1 + prop + dominance + aggression",2.85339199998752,0.654441745739017,14.5363685234997,5.10728721281207e-05
"662","normas ~ integration + size + nmds1 + social + prop + aggression",2.85726312052729,0.654402399450445,14.5402396440395,5.09741131138053e-05
"663","normas ~ integration + size + social + prop + dominance + aggression",2.87192487223941,0.654253335953416,14.5549013957516,5.0601794596529e-05
"664","normas ~ integration + size + clima + social + dominance + aggression",2.87240064464315,0.654248497780699,14.5553771681553,5.05897585594648e-05
"665","normas ~ integration + size + clima + social + prop + aggression",2.87491164850575,0.65422296203313,14.5578881720179,5.05262828751496e-05
"666","normas ~ integration + size + clima + prop + dominance + aggression",2.89149928168492,0.654054226091402,14.5744758051971,5.01089601433369e-05
"667","normas ~ integration + size + nmds1 + clima + prop + dominance",2.89239863142153,0.654045075198592,14.5753751549337,5.00864324687277e-05
"668","normas ~ integration + size + nmds1 + clima + social + dominance",2.89261061648871,0.654042918213103,14.5755871400009,5.00811239621878e-05
"669","normas ~ integration + size + nmds1 + social + prop + dominance",2.89312141909458,0.654037720651152,14.5760979426068,5.00683348111277e-05
"670","normas ~ integration + size + clima + social + prop + dominance",2.91600848254301,0.65380475811429,14.5989850060552,4.94986420986204e-05
"671","normas ~ size + nmds2 + clima + cvn + social + dominance + aggression",2.91646477946353,0.675197214025408,14.5994413029757,4.94873503477872e-05
"672","normas ~ integration + size + nmds1 + clima + social + prop",2.91770240368497,0.653787509818761,14.6006789271971,4.94567364491672e-05
"673","normas ~ size + nmds2 + clima + cvn + social + mating + prop + dominance",3.15394310275724,0.695270787166781,14.8369196262694,4.39467171722749e-05
"674","normas ~ size + nmds2 + social + mating + prop + aggression",3.19374441670108,0.650965209750609,14.8767209402133,4.30807934323467e-05
"675","normas ~ size + nmds1 + nmds2 + cvn + social + dominance + aggression",3.20080954120128,0.672469471676371,14.8837860647135,4.29288763340477e-05
"676","normas ~ size + nmds2 + social + mating + prop + dominance",3.27023371271325,0.650179107446982,14.9532102362254,4.1464291943858e-05
"677","normas ~ size + clima + cvn + social + mating + prop + dominance + aggression",3.27529420070599,0.694181219656927,14.9582707242182,4.13595097862185e-05
"678","normas ~ size + nmds2 + clima + social + mating + prop",3.29101454082256,0.649965231274253,14.9739910643347,4.10356913071135e-05
"679","normas ~ size + nmds1 + nmds2 + social + mating + prop",3.29662041836706,0.649907513220561,14.9795969418792,4.09208318241509e-05
"680","normas ~ size + nmds2 + clima + social + mating + aggression",3.34262703272127,0.649433469922563,15.0256035562334,3.99902614914423e-05
"681","normas ~ size + nmds1 + nmds2 + clima + dominance",3.3447246788551,0.62860668527509,15.0277012023673,3.99483407702906e-05
"682","normas ~ size + nmds1 + nmds2 + social + mating + aggression",3.35116355399806,0.64934544067671,15.0341400775102,3.98199363869513e-05
"683","normas ~ size + nmds1 + nmds2 + dominance + aggression",3.35206467748364,0.628526499372373,15.0350412009958,3.98019990882489e-05
"684","normas ~ size + nmds1 + nmds2 + prop + dominance",3.35883191660275,0.628452555248972,15.0418084401149,3.96675518530443e-05
"685","normas ~ size + nmds1 + nmds2 + social + dominance",3.36317667874567,0.628405073236646,15.0461532022578,3.9581472346845e-05
"686","normas ~ size + nmds2 + social + mating + dominance + aggression",3.37568003095818,0.649092502010991,15.0586565544704,3.93347936828992e-05
"687","normas ~ size + nmds1 + nmds2 + prop + aggression",3.4137645303312,0.627851773805785,15.0967410538434,3.85928572091754e-05
"688","normas ~ size + nmds1 + nmds2 + social + aggression",3.41407758521796,0.627848347236457,15.0970541087301,3.85868168406578e-05
"689","normas ~ size + nmds1 + nmds2 + clima + aggression",3.41786696200216,0.627806867782858,15.1008434855143,3.85137760633086e-05
"690","normas ~ integration + size + nmds2 + clima + cvn + social + mating + prop",3.41956077263524,0.692880832541274,15.1025372961474,3.84811723496786e-05
"691","normas ~ size + nmds2 + clima + social + dominance",3.42864444642069,0.627688869503097,15.1116209699329,3.83067934414662e-05
"692","normas ~ size + nmds1 + nmds2 + social + mating + dominance",3.43240547248279,0.648506560922165,15.115381995995,3.82348247075016e-05
"693","normas ~ size + nmds1 + nmds2 + clima + social + mating",3.43617953868578,0.648467542300487,15.119156062198,3.81627423599264e-05
"694","normas ~ size + nmds2 + clima + social + mating + dominance",3.43634664300224,0.648465814572974,15.1193231665144,3.81595539136409e-05
"695","normas ~ size + nmds2 + mating + prop + dominance + aggression",3.43673071845838,0.648461843501939,15.1197072419706,3.81522265431915e-05
"696","normas ~ size + nmds2 + clima + dominance + aggression",3.44400539063375,0.627520624132154,15.1269819141459,3.80137061480976e-05
"697","normas ~ size + nmds2 + clima + prop + dominance",3.44473110733284,0.627512673620742,15.127707630845,3.79999150596816e-05
"698","normas ~ size + nmds1 + nmds2 + social + prop",3.45244477708425,0.627428156850825,15.1354213005964,3.78536379267044e-05
"699","normas ~ size + nmds1 + nmds2 + clima + social",3.45551800941533,0.627394478863078,15.1384945329275,3.77955160816615e-05
"700","normas ~ size + nmds1 + nmds2 + mating + prop + aggression",3.45994158566212,0.648221776112625,15.1429181091743,3.77120127879126e-05
"701","normas ~ size + nmds2 + social + dominance + aggression",3.47369236965897,0.627195253062803,15.1566688931712,3.74536172202395e-05
"702","normas ~ size + nmds2 + clima + social + aggression",3.47411051276779,0.627190668160026,15.15708703628,3.7445787552778e-05
"703","normas ~ size + nmds2 + clima + prop + aggression",3.47644188134407,0.627165103872945,15.1594184048562,3.74021630177281e-05
"704","normas ~ size + nmds2 + prop + dominance + aggression",3.48314861527839,0.627091552370391,15.1661251387906,3.72769498998665e-05
"705","normas ~ size + nmds2 + social + prop + aggression",3.48723629235701,0.627046716460117,15.1702128158692,3.72008396380709e-05
"706","normas ~ size + nmds2 + social + prop + dominance",3.49274732722091,0.626986259838559,15.1757238507331,3.70984731770203e-05
"707","normas ~ size + nmds1 + nmds2 + clima + prop",3.51038408883616,0.626792716867897,15.1933606123483,3.6772762942309e-05
"708","normas ~ size + nmds2 + clima + social + prop",3.51091810130944,0.626786855135267,15.1938946248216,3.67629456959562e-05
"709","normas ~ size + nmds2 + clima + mating + prop + aggression",3.51902688909512,0.647609923359185,15.2020034126073,3.6614195982173e-05
"710","normas ~ integration + size + clima + cvn + social + mating + prop + dominance",3.52311353955983,0.691944023142831,15.206090063072,3.65394576550188e-05
"711","normas ~ size + nmds2 + clima + cvn + social + mating + prop + aggression",3.56877521052101,0.691530029014328,15.2517517340332,3.57146822897494e-05
"712","normas ~ size + nmds1 + nmds2 + clima + cvn + social + mating + prop",3.58859750394961,0.691350135924553,15.2715740274618,3.53624571942953e-05
"713","normas ~ size + nmds1 + nmds2 + mating + dominance + aggression",3.59091935756801,0.646864011719762,15.2738958810802,3.53214277903749e-05
"714","normas ~ size + nmds1 + clima + cvn + social + mating + prop + dominance",3.60290307369578,0.691220243536764,15.285879597208,3.51104196052961e-05
