"Species","cor_iso_1","cor_iso_2","cor_iso_3","cor_iso_4","cor_iso_5","cor_iso_6","cor_iso_7","cor_iso_8","cor_modules_1","cor_modules_2","cor_modules_3","cor_modules_4","cor_modules_5","cor_modules_6","cor_modules_7","cor_modules_8"
"Cercopithecus",0.896556115359537,0.154997066645026,0.113249064949723,0.0676916866486705,0.0478325556305666,0.0153293851009844,0.0829889168864374,0.144858192266338,0.15471277447938,0.571862127418441,0.167143216282228,0.263349067538927,0.0646495725630509,0.176288668291092,0.118257815386465,0.0634610195839216
"Chiropotes",0.845398836534121,0.010299961022274,0.305721413779589,0.176366125409248,0.0349110952399457,0.0162982137342343,0.0610010563870875,0.0856691635031641,0.0167476176678153,0.0136929846226534,0.30995820698797,0.53117333140126,0.0171745642656731,0.339954588153682,0.0591593728236527,0.00172885099833851
"Chlorocebus",0.901578333296612,0.096141133178448,0.138468924575044,0.0436581270160828,0.00741237765935407,0.0362973548939978,0.0536535854241207,0.0171757538487502,0.103792592560453,0.24659570915416,0.563982960208498,0.159677986439062,0.0591824162172803,0.147793523599058,0.154624250695221,0.0593851620664839
"Colobus",0.885252471056219,0.0419131266137685,0.0644336906189663,0.144793654712336,0.13986303200541,0.158345754061845,0.0863002911899358,0.000906611907119529,0.111702047221975,0.402428185708065,0.087462290035696,0.486981523867333,0.185644331137489,0.192488427967698,0.0941202881246553,0.171847414126547
"Erythrocebus",0.845520077269792,0.168220925154481,0.159948633896919,0.0337404670397128,0.251597695113358,0.122500023754618,0.0083670307009374,0.117130481981519,0.194582749264949,0.463883609059899,0.0719903638785825,0.0549892544957075,0.209869919540177,0.0402765179511998,0.0330350128365094,0.144425778811087
"Gorilla",0.799899697243071,0.194265060700278,0.24038319114136,0.31493380456104,0.0618711825455282,0.0744437384592687,0.124621102982888,0.017179172034628,0.188353541419823,0.327067017412173,0.479499545205441,0.0515982786796323,0.0133119808515699,0.0183268008844118,0.158510244769221,0.0589009672688469
"Hylobates",0.686325904274563,0.532527513341595,0.21305201955816,0.0616735908478706,0.0728979941169359,0.0162223814657951,0.110064365831182,0.019976618038627,0.0196540373445363,0.0298318833819162,0.268408767020834,0.177783150203301,0.376729680945311,0.146342491905969,0.0807639513702106,0.0377954815819507
"Lagothrix",0.89317641976143,0.0204481712514625,0.119114238494624,0.0357697829421055,0.00525588606725936,0.1185211695906,0.00247263028543015,0.0585073605160388,0.0283027582712861,0.219313771665066,0.175911404552435,0.0786804647391189,0.515601101699253,0.0761974979190485,0.292031935949181,0.0188536474804703
"Leontopithecus",0.67300493923628,0.119481213544532,0.559699933075855,0.0635317807397461,0.0250821007104335,0.0383956697606595,0.0821287994020321,0.146889288989683,0.0271237948203712,0.150574107472477,0.0425470901755535,0.460782321777046,0.256239469862084,0.166495183772226,0.0573932825548124,0.0778115811917196
"Lophocebus",0.880135348406314,0.0534443704900062,0.00896395983920233,0.179613466319486,0.110004748560356,0.0729314903500113,0.0203631440218703,0.11421400823869,0.169687729518399,0.406728384263095,0.0374845760952787,0.257420753148725,0.317911506559592,0.260500449302844,0.0807214929261057,0.0980914519002374
"Macaca",0.89832891673398,0.172638355188365,0.0793274875381191,0.00672600002722651,0.0908034589506815,0.0244199510918673,0.147643749591081,0.0591730412998176,0.175064866046511,0.51568945818974,0.282055535138779,0.0572215285214953,0.156003504710028,0.0155080200249059,0.29156787610101,0.0768305265585269
"Mandrillus",0.732783316840471,0.406457319328037,0.00884306106980668,0.195092292749369,0.10526576486629,0.076281254567591,0.0418763550820068,0.188126638686579,0.36403809554897,0.260371927435404,0.097716877277489,0.0983143452494212,0.0929568510412878,0.0794889155310397,0.110898118697255,0.199062346221671
"Miopithecus",0.893081320082059,0.0031719729573445,0.12211551334271,0.125252613396963,0.118769927006899,0.0167131497194894,0.0406656521518856,0.225284469480562,0.0939714429037654,0.0232793532276605,0.427576250269645,0.150414507134622,0.149371366461006,0.186507057791757,0.041747371304166,0.329446156350646
"Nasalis",0.872964982529992,0.0264864077091113,0.107289200289428,0.0464381849784871,0.156249617556346,0.0418763907104081,0.0992314345650679,0.0919858374828656,0.1379413181708,0.229299850476806,0.474081558424262,0.0946982326266495,0.122099175113438,0.0383711274601875,0.087173523467277,0.338984557434003
"Nomascus",0.394202649876676,0.59870481858762,0.441921673253442,0.0341111455283496,0.0585711743438199,0.0182861545526994,0.214309221192153,0.236320891351893,0.0445658307874752,0.0105477362804124,0.184259917053599,0.179457041378596,0.58190138379202,0.10340025340203,0.155590742495644,0.0208402165791344
"Pan",0.828464148531787,0.178712122271912,0.308812668727005,0.104054046621986,0.0580337136748389,0.166029978147244,0.129923832014005,0.0434379152841671,0.25517274414461,0.100511578391775,0.341745671366253,0.11712423277728,0.308581413574997,0.332993709468832,0.142920708509346,0.135976501254078
"Papio",0.790826526613196,0.16812674376808,0.343510951798853,0.16330197083101,0.0161787788298738,0.0240955404842831,0.106180785498886,0.144795925532557,0.320976938310115,0.144660642516641,0.39181132737114,0.0884472057886154,0.0379937043932128,0.0928650823461885,0.141806271115294,0.119581342451921
"Piliocolobus",0.885606446254208,0.130559695286256,0.196854772893556,0.00502726166093049,0.0956341628636642,0.0191772009542825,0.0424351668346809,0.0182544982356772,0.0915152112274037,0.153016431952931,0.468140772634664,0.226239889216791,0.0302476008124469,0.321517790254043,0.27998892998552,0.0537342464570921
"Pithecia",0.890547253521564,0.116995913493398,0.0188093991335187,0.0119818717538063,0.0246121138902659,0.153199776200672,0.142080149991993,0.0541921152626646,0.0539843725360553,0.267288329280705,0.204028328369142,0.302195489805556,0.245818412076094,0.301665302633678,0.178871478990715,0.101713480407573
"Pongo",0.902653826836226,0.0947687205055931,0.0616324086932913,0.0353251971827256,0.0479346940491912,0.0524948328426027,0.0142481676740383,0.180562805356242,0.0838646712901549,0.0835687688327241,0.495662493624061,0.131546290049343,0.0185523127328931,0.0506092219199647,0.157022786744678,0.250287206579296
"Presbytis",0.912834982634402,0.108712942954915,0.128939231759592,0.0200346571879231,0.101934958749313,0.057577774842347,0.0020731079561453,0.0333876269458878,0.0219782849726702,0.390544683739992,0.379282885495664,0.25477555166679,0.0843887996301157,0.191800163088928,0.0624089066565211,0.177743826251236
"Procolobus",0.914369104619262,0.016938986739675,0.0477723219975466,0.103243888134162,0.0675912076815331,0.01431507291008,0.0850890012442161,0.0866365977960282,0.0611913927302029,0.0876381603609935,0.114515525789908,0.0869202789062054,0.0144020896026116,0.105252388525998,0.43071671304789,0.204429142520792
"Pygathrix",0.931470970405418,0.0126761871022851,0.0286286006691271,0.114062082777338,0.00375406900015189,0.0165558968578112,0.0265663246599077,0.051249063351831,0.029444357476758,0.303220515248303,0.297057820075033,0.296150109783964,0.203338019344522,0.208733466103281,0.155521202673107,0.14265297802907
"Rhinopithecus",0.862107938325043,0.0403685830608873,0.00759125249036679,0.236710282815468,0.0358760872762548,0.0569607161034442,0.125974493333192,0.0960132741826437,0.0900050094248309,0.436383171844701,0.176400429931388,0.0676069695903043,0.2560603114213,0.154581154544883,0.21266758958618,0.250592400842733
"Saguinus",0.853744265293389,0.141714911274613,0.0882770123086116,0.155517727870562,0.168726877136801,0.143242011168422,0.0698962934843978,0.0633203926581006,0.0753980194425614,0.167159669508621,0.365085957955123,0.20290936242465,0.411512960589312,0.011343637622541,0.0269128785639301,0.159384391473704
"Saimiri",0.911490848715111,0.0395919887499685,0.115619181248613,0.144395886906448,0.036851785911774,0.0605057983767519,0.0100989014756124,0.0898488144941681,0.07997227842403,0.321330179783229,0.0805084698637159,0.183613742733344,0.294784061051048,0.398899501455888,0.189921337349536,0.00529121982013491
"Semnopithecus",0.909666096512281,0.00785696273101577,0.023614644207844,0.0844909059207043,0.108124116318435,0.102856605641634,0.108664039036144,0.105544465067459,0.12279088178484,0.118679360050126,0.0433001189193428,0.449937353489748,0.30468980288667,0.094921662237999,0.285613117162493,0.181763454417278
"Simias",0.794851097809243,0.250777902884744,0.0225186774662288,0.218531845035816,0.167750520723395,0.0335446737274886,0.173764961082117,0.212239851727917,0.307291771071366,0.219333747036222,0.100121891233388,0.148844888807924,0.17194895881178,0.00719552420144375,0.00151266102393735,0.395310446635152
"Symphalangus",0.843132411114765,0.0724128159143301,0.189895939989718,0.0404378385010756,0.0209501129132532,0.14539219776039,0.146903471622234,0.171751420829376,0.0438938109610234,0.129868163903866,0.370154560954116,0.30154805576416,0.178516551722726,0.178292159023421,0.0189806590989234,0.0382810713999402
"Theropithecus",0.823859935028743,0.0365399229534354,0.241690722212471,0.164961982561723,0.200667502903961,0.0196684494402228,0.0328241306077482,0.0266690924246915,0.10013522536349,0.399031653037317,0.216492940167861,0.198886687633889,0.147570460534442,0.188642744990826,0.242187973954258,0.00915639993894644
"Trachypithecus",0.870645257877228,0.0851453361568349,0.242301809542025,0.0280984855251143,0.0370673705940782,0.171173714365499,0.0714700973932388,0.138887840107197,0.0143068504691402,0.137428763847316,0.0138970393767589,0.565914546067152,0.163055001986763,0.2490112967315,0.223497559474822,0.0267865640927798
"38",0.903483937845104,0.179812358969667,0.137484814423528,0.00236185627713541,0.0558367488619675,0.00733173131148606,0.0817827657331166,0.0702158364927123,0.165720455507481,0.570321408082725,0.213577685532013,0.100126492140971,0.06538637496283,0.155227179390817,0.0252423227338219,0.209054417633313
"39",0.892630090431351,0.231459042752222,0.0882724867225414,0.0571333224871537,0.0591603671609407,0.0873746472578218,0.0360473548534721,0.0594382968806136,0.183663325482364,0.593097856614281,0.043759869138811,0.0505361030819171,0.0441047297660272,0.128810716430539,0.113251884956081,0.216304556899835
"40",0.853676470771609,0.322747756518802,0.0125675637076664,0.0319878055736744,0.0674502246217293,0.143749750037602,0.145539314865439,0.0520741043195368,0.256798379825118,0.484940663912024,0.064540381876634,0.0306281643349012,0.135868454251838,0.310263185596445,0.0837106835430988,0.135208440575818
"41",0.826408073227036,0.345607074071334,0.0322991374925867,0.134386235458714,0.0487147799796098,0.109248219582784,0.191495650178949,0.0577107171206784,0.285868849159426,0.433759355848658,0.0411554304907688,0.0880178529614742,0.179304511399132,0.226679085667955,0.187963167509848,0.187110793228076
"42",0.809388016544467,0.357599844723012,0.0365806314774035,0.152519834086038,0.0292995726101864,0.122840796770327,0.137991904101917,0.168028655172325,0.301750640310332,0.402173916769204,0.0444832438059777,0.106707170937783,0.0463297069916095,0.286916233495801,0.0682484066125397,0.264263273595287
"43",0.795970587823355,0.359196098772257,0.0404149522152112,0.163799321102373,0.104609949238955,0.117678417097336,0.0989901963101393,0.0260759824417523,0.313316398058813,0.375060640964799,0.0354920244862039,0.110056535251145,0.0272184875876695,0.286247113323473,0.0149633196542634,0.0524890582377324
"44",0.816323798956078,0.300924441325351,0.114492383978185,0.23025723384878,0.0903801818070684,0.0393180265580034,0.0711873272096107,0.142380393267517,0.282926275790831,0.406445067165441,0.0113934527523688,0.191114787817593,0.277980021467657,0.0240646684066677,0.188258483749765,0.177997463927002
"45",0.802881514713247,0.272560221974973,0.284812972058072,0.095676220571486,0.0274968522323306,0.0383531737232873,0.162184805227563,0.149891418671116,0.311386618067014,0.275355494112069,0.302540494763518,0.157458345159446,0.0220311642567907,0.188995313735607,0.164666608863682,0.0599227706957011
"46",0.759704915874595,0.391961421062873,0.0397539439260232,0.196065056779043,0.0605305665672977,0.0585035597289574,0.0314859360292284,0.289514685348408,0.348569277946542,0.301210452240933,0.0900142635882791,0.0651999647139083,0.0725233235181798,0.0904028273621325,0.114218028157012,0.313407174515236
"47",0.876420376422879,0.21264233007759,0.114207915919364,0.045165586380706,0.0316100344905609,0.189361614305988,0.082544891390008,0.0391847821888803,0.170095232566651,0.558571461008423,0.160088018038424,0.0855103701393882,0.00793196386424862,0.122285145611513,0.010653928386222,0.168867700046003
"48",0.86876021312312,0.189023228190563,0.184022568949122,0.0455151367947256,0.0150410482436589,0.194580923369884,0.0303773147769692,0.0325485628150682,0.17329978512389,0.509752231574084,0.189916062952548,0.0707313476528818,0.011116186492417,0.158619009440915,0.0207310517729458,0.120320188061455
"49",0.915965243330896,0.033695906173181,0.0276184671865139,0.144484431610759,0.110741900005618,0.0601399090097624,0.110371983125899,0.0189224490958921,0.0965757691010893,0.133849561471158,0.26223698845319,0.52414259860913,0.330317093515466,0.124614523310037,0.032143569449741,0.0837652398854059
"50",0.913747032367041,0.0275973199007187,0.0235645860950245,0.162713250797433,0.0962245124324811,0.0946131669410908,0.0662318622398283,0.0325093202067082,0.104683869854895,0.014020592877795,0.415113944378394,0.449753088785666,0.266657232597336,0.112329883449381,0.0900168785748748,0.00282622965486225
"51",0.912619055227262,0.011848091119769,0.0553093899518941,0.133553780218703,0.078066328806115,0.0163727742658792,0.0888114687677147,0.0634545590299212,0.107852426610054,0.036140839491335,0.486093130601738,0.30040047286695,0.235702046527238,0.121028759905604,0.156818586697671,0.0938198128127782
"52",0.911436496141064,0.00066542609422472,0.019913107067019,0.130560969202494,0.0955864097236831,0.164757231608495,0.0213578926037361,0.0444761042068829,0.110012356475335,0.142694039038042,0.158561713562019,0.542996632076946,0.201623155823114,0.19082827111663,0.0320995969750638,0.209682946992558
"53",0.910795601263819,0.00472014994443874,0.0807875312661845,0.00058375157618113,0.145886376581017,0.0298340144706117,0.117082023169547,0.0320326680026123,0.0593286779244135,0.291681751589783,0.0330977791712559,0.265778457652181,0.535549402289692,0.0922546814397662,0.126685816856278,0.00706882481176086
"54",0.911394297394691,0.0786911106970364,0.0702195873758706,0.135130432370832,0.0256321875580646,0.0596732645597924,0.0203453730885205,0.085313679356921,0.000484320490261689,0.0705310785371404,0.592472819004762,0.147043713137419,0.0555056917444428,0.089786291292413,0.101523887347952,0.188444531046307
"55",0.901906130513439,0.0634373560656991,0.0992508997940988,0.109158870285257,0.0271656552025269,0.035471540110122,0.0794372597401417,0.125217383878815,0.0051390251155943,0.57057196433302,0.113906493055247,0.0834275077198936,0.0251055304724116,0.0465538316994813,0.174340023976699,0.27157056319355
"56",0.855478332734651,0.219011567573658,0.102437331011307,0.10595458804927,0.231044344819146,0.0786734723946711,0.0253899712678999,0.0454319896379023,0.108337035649223,0.569770477756011,0.159879006164365,0.109693510649635,0.158268092775166,0.00301756756236486,0.0662482482506976,0.109614101629063
"57",0.509997100638374,0.662628905298228,0.279434583322655,0.0492781889475601,0.0942922980314456,0.0155532153726353,0.207164625618153,0.100274044249685,0.0345736654167433,0.0264491595509866,0.36287834999686,0.448684000715919,0.0132288480329345,0.059665168545442,0.192871175813342,0.0587187300143031
"58",0.839874083420065,0.207624317270999,0.185344115821955,0.0124251816769001,0.023831411879859,0.0242077250293867,0.0658352178492357,0.26551131529032,0.0197224465287725,0.0301914278547637,0.377243078498462,0.382689627886077,0.0780474740169555,0.0917620900212586,0.018225295411047,0.13304749372174
"59",0.894722196942708,0.170664343932331,0.132388273350456,0.137192254753644,0.0122706949281401,0.0287502997109353,0.0190873958926716,0.0639155114217528,0.0123978772706954,0.145365734383581,0.289843259265856,0.341411017996417,0.255794571829201,0.389813177204267,0.114334155585627,0.124749994861735
"60",0.899798986696858,0.148919943383881,0.148823351203675,0.111420999556492,0.0016194960661182,0.0380121105821573,0.0166391522759179,0.0825848583491543,0.0176016445935053,0.116982227172156,0.283709137842744,0.284472403153042,0.249796522604038,0.435042613331586,0.00315339330065722,0.174047048566251
"61",0.882765153603881,0.119734770212859,0.254089658841693,0.031668446488306,0.0747558259123379,0.00685087381625655,0.0214547575061534,0.0103436420897044,0.0701374150606722,0.0614898508481277,0.194609766200016,0.418856050568862,0.127527400445615,0.370032092364542,0.129616391076538,0.054997910872914
"62",0.868600508505231,0.162577220630903,0.0414018158111623,0.0255232487854032,0.187022556206729,0.125251311571296,0.0437501703377157,0.00375239265787165,0.0713705289037119,0.23763412926986,0.0994270180473148,0.209034455015964,0.444643719895106,0.1414735718297,0.178279635209507,0.022760085416251
"63",0.858400731868587,0.193338010015649,0.107198078778084,0.0197096271862672,0.161718987983681,0.153365986528488,0.0310215141542566,0.0206922134657485,0.0585520375918305,0.224809214858423,0.000513120858980878,0.290665273804987,0.482394431138442,0.0806820677940716,0.182200014878964,0.0758917922915072
"64",0.848999842428093,0.21021967160009,0.124274217587301,0.0452625771305557,0.172004745946557,0.142392836430227,0.0175016535136861,0.0509513491277601,0.0530935424634571,0.212362945531311,0.0182952021386393,0.310073570147053,0.474798237752871,0.110421643159976,0.151982770565641,0.140439355751009
"65",0.874352909915125,0.0437358646055337,0.0507919947748527,0.150626105755776,0.129253704678589,0.155727775803769,0.020502960900591,0.0523235841430933,0.129195300340779,0.220009813124149,0.0991131131940627,0.537494704254614,0.165536313175939,0.040285962760548,0.133855147110362,0.0747765510401586
"66",0.856674188500532,0.0868667772876318,0.0469767903097884,0.260207679046278,0.124676668520212,0.0185568221776323,0.0401167581820594,0.0352047407657468,0.0785392261242702,0.0492693494635535,0.454885477752203,0.00767324023245368,0.28657029607476,0.270640422751177,0.0220848570919196,0.0505142811988862
"67",0.847012535438822,0.0756725415675627,0.350239213504653,0.134356772025311,0.0303225711344999,0.0679630936912064,0.0563242290696052,0.0863483441559523,0.066051924134422,0.0454796931624364,0.249084091374086,0.351761609552232,0.213530624360278,0.444685535949947,0.0503244710759283,0.0176425399587853
"68",0.899602577366242,0.14632423819523,0.0364681377537309,0.0347436304878509,0.0228698160352224,0.141862995059257,0.119371076001438,0.063235441299227,0.0192840121584382,0.278143185005928,0.14896184230524,0.272209106968645,0.0382278553753204,0.490865299574979,0.109636763837053,0.309354334922801
"69",0.86776767670044,0.145180511242864,0.258716980951242,0.0865444699878661,0.086014188027157,0.0919934497206099,0.0686903257970032,0.0302676532497235,0.0739837473192983,0.100933302216957,0.228067042254733,0.167067633557656,0.0438275871788963,0.547912979039056,0.090987908096376,0.294592534872572
"70",0.868289222795143,0.253648743879129,0.110009971174405,0.140694992421894,0.0115507832893368,0.0619507451856408,0.0544313167329723,0.0385676295140124,0.0635382975700236,0.223810646080325,0.162043637851538,0.216497828595539,0.128146839949125,0.297894365649162,0.342187730432541,0.357456530522726
"71",0.868831429031401,0.199464886875333,0.0217816794375758,0.12622177096233,0.192618610868651,0.0505359128689373,0.0620629097670464,0.0212825470402064,0.00908467339596014,0.332385898652158,0.282823347956525,0.341769455694335,0.206208363771408,0.333678529730478,0.0873432410972489,0.0632282324910548
"72",0.874228674393921,0.176603581294603,0.0238621140550957,0.145080527413764,0.184290383794778,0.040320430592713,0.055130301377194,0.0323108765098207,0.025529550791751,0.332984694325477,0.231214103672719,0.396854735709595,0.172718130221246,0.340887929997936,0.04842623671712,0.0457950668482678
"73",0.853501546360453,0.00457446132861377,0.141201315570181,0.240992335708813,0.143350726531447,0.140272634625055,0.00952135447677731,0.0220906240167483,0.0150417847949336,0.417547951186038,0.204324453458192,0.345103613848179,0.115509436284365,0.36683906962632,0.00128492259117506,0.0482880282672722
