"","formula","AICc","R2","deltaAICc","weight"
"975","normas ~ size + nmds1 + nmds2 + cvn + social + prop + mating + dominance",80.3567864943469,0.764676069217574,87.169775949715,4.22926824633541e-20
"976","normas ~ nmds1 + nmds2 + clima + cvn + social + prop + mating + dominance",80.5423854238034,0.76100812123311,87.3553748791714,3.85445461367611e-20
"977","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop + dominance",81.1721605171505,0.748130567288439,87.9851499725185,2.81325443546806e-20
"978","normas ~ size + nmds1 + clima + cvn + social + prop + dominance + integration",81.1933103100774,0.74768626033291,88.0062997654454,2.7836613089908e-20
"979","normas ~ size + nmds1 + clima + cvn + social + prop + mating + dominance",81.3162285290972,0.745088481991923,88.1292179844652,2.61773114997166e-20
"980","normas ~ nmds1 + nmds2 + clima + cvn + social + prop + mating + integration",81.3337391812088,0.744716238222421,88.1467286365768,2.59491210010555e-20
"981","normas ~ size + nmds1 + nmds2 + cvn + social + mating + dominance + integration",81.852870361749,0.733430059663518,88.6658598171171,2.00168045042801e-20
"982","normas ~ size + nmds1 + nmds2 + clima + social + mating + dominance + integration",82.0045144632692,0.730040038321827,88.8175039186373,1.85552004081398e-20
"983","normas ~ size + nmds1 + nmds2 + cvn + social + prop + dominance + integration",82.0777594184463,0.728387232190846,88.8907488738143,1.78879556495329e-20
"984","normas ~ nmds1 + nmds2 + clima + cvn + social + prop + dominance + integration",82.7713154118137,0.712226492925136,89.5843048671818,1.26461095313704e-20
"985","normas ~ size + nmds1 + cvn + social + prop + mating + dominance + integration",83.2371594358216,0.700835355511718,90.0501488911896,1.00184421442158e-20
"986","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop + integration",83.856761484353,0.684982694205997,90.669750939721,7.34945811513148e-21
"987","normas ~ nmds1 + nmds2 + clima + cvn + social + mating + dominance + integration",83.9609477410458,0.682235747215949,90.7739371964138,6.97640301321679e-21
"988","normas ~ size + nmds1 + nmds2 + clima + cvn + social + mating + integration",84.2333536282716,0.674939845814261,91.0463430836397,6.08806631180503e-21
"989","normas ~ nmds1 + nmds2 + clima + social + prop + mating + dominance + integration",84.5251531597203,0.666938591587664,91.3381426150883,5.26157676475075e-21
"990","normas ~ size + nmds2 + clima + cvn + social + prop + mating + dominance",84.5993777013501,0.664872096283869,91.4123671567181,5.06988673022916e-21
"991","normas ~ size + nmds1 + clima + cvn + social + prop + mating + integration",84.6596465523534,0.663184714666508,91.4726360077214,4.919387597353e-21
"992","normas ~ size + nmds1 + nmds2 + clima + cvn + social + dominance + integration",84.9535962213835,0.654832270587645,91.7665856767516,4.24698456145259e-21
"993","normas ~ nmds1 + clima + cvn + social + prop + mating + dominance + integration",85.7077213179991,0.632444536207764,92.5207107733672,2.91289277407658e-21
"994","normas ~ size + nmds1 + clima + cvn + social + mating + dominance + integration",85.8760363783544,0.627252784233156,92.6890258337224,2.6777827973126e-21
"995","normas ~ size + nmds2 + cvn + social + prop + mating + dominance + integration",86.4746184089066,0.60818792667428,93.2876078642747,1.98515723462005e-21
"996","normas ~ size + nmds1 + nmds2 + clima + cvn + prop + mating + dominance",86.856301169779,0.595525288428637,93.6692906251471,1.64026324133003e-21
"997","normas ~ size + nmds1 + nmds2 + clima + cvn + prop + mating + integration",86.8851687875894,0.594551098677089,93.6981582429574,1.6167580380348e-21
"998","normas ~ size + nmds1 + nmds2 + clima + prop + mating + dominance + integration",86.916697525981,0.593484423640706,93.729686981349,1.59147071049515e-21
"999","normas ~ size + nmds1 + nmds2 + cvn + prop + mating + dominance + integration",86.92237418358,0.593292074003696,93.735363638948,1.58695999781507e-21
"1000","normas ~ size + nmds1 + nmds2 + clima + cvn + mating + dominance + integration",87.0394686619041,0.589304043932767,93.8524581172721,1.49671543307095e-21
"1001","normas ~ nmds1 + nmds2 + clima + cvn + prop + mating + dominance + integration",87.0594288955407,0.588620343202915,93.8724183509087,1.48185232932794e-21
"1002","normas ~ size + nmds2 + clima + social + prop + mating + dominance + integration",87.2178097006132,0.583154800899035,94.0307991559812,1.36903002282502e-21
"1003","normas ~ size + nmds1 + clima + cvn + prop + mating + dominance + integration",87.3366487649926,0.579006167864698,94.1496382203607,1.29005253758532e-21
"1004","normas ~ size + nmds2 + clima + cvn + prop + mating + dominance + integration",87.3646942756374,0.578021101617788,94.1776837310055,1.27208869216529e-21
"1005","normas ~ size + nmds2 + clima + cvn + social + mating + dominance + integration",87.4196704935866,0.576083432778592,94.2326599489547,1.23759759878712e-21
"1006","normas ~ size + nmds1 + nmds2 + clima + cvn + prop + dominance + integration",87.5703079168233,0.570728417079313,94.3832973721914,1.14780723316813e-21
"1007","normas ~ nmds2 + clima + cvn + social + prop + mating + dominance + integration",87.6536575916555,0.567736400888308,94.4666470470235,1.1009556011794e-21
"1008","normas ~ size + clima + cvn + social + prop + mating + dominance + integration",88.3784783322721,0.540822285047643,95.1914677876401,7.66261457397839e-22
"1009","normas ~ size + nmds2 + clima + cvn + social + prop + dominance + integration",88.4284748068576,0.53890518857179,95.2414642622256,7.47343711952407e-22
"1010","normas ~ size + nmds2 + clima + cvn + social + prop + mating + integration",89.2073433944234,0.507984902407888,96.0203328497915,5.06280522834139e-22
"1011","normas ~ size + nmds1 + nmds2 + clima + social + prop + dominance + integration",91.1583470548061,0.421121251338872,97.9713365101742,1.90869333938953e-22
"1012","normas ~ size + nmds1 + clima + social + prop + mating + dominance + integration",95.0368463099991,0.200248294142624,101.849835765367,2.74492666247964e-23
"1013","normas ~ size + nmds1 + nmds2 + clima + cvn + social + mating + dominance + integration",210.48128081045,0.698087886045051,217.294270265818,2.34471634383641e-48
"1014","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop + mating + integration",210.571219774792,0.695816579817666,217.38420923016,2.24161132838811e-48
"1015","normas ~ size + nmds1 + nmds2 + clima + social + prop + mating + dominance + integration",211.024641283055,0.684103066362061,217.837630738423,1.78690343310333e-48
"1016","normas ~ size + nmds1 + nmds2 + cvn + social + prop + mating + dominance + integration",211.627298710015,0.667833133278016,218.440288165383,1.32201287799926e-48
"1017","normas ~ nmds1 + nmds2 + clima + cvn + social + prop + mating + dominance + integration",211.827344108035,0.662249349407365,218.640333563403,1.19617956673893e-48
"1018","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop + mating + dominance",212.245037784106,0.65028598886175,219.058027239474,9.70723067892881e-49
"1019","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop + dominance + integration",212.974154193215,0.628378668339268,219.787143648583,6.74170482326087e-49
"1020","normas ~ size + nmds1 + clima + cvn + social + prop + mating + dominance + integration",213.130966107946,0.623490578906073,219.943955563314,6.23330616552554e-49
"1021","normas ~ size + nmds2 + clima + cvn + social + prop + mating + dominance + integration",216.589955309987,0.497702702785249,223.402944765355,1.10562664711574e-49
"1022","normas ~ size + nmds1 + nmds2 + clima + cvn + prop + mating + dominance + integration",218.846080494554,0.393804463224239,225.659069949922,3.57846800192921e-50
"1023","normas ~ size + nmds1 + nmds2 + clima + cvn + social + prop + mating + dominance + integration",Inf,0.402966567561396,Inf,0
