"" "ISPM" "ISNSL" "ISPNS" "PMZS" "PMZI" "PMMT" "NSLNA" "NSLZS" "NSLZI" "NABR" "NAFM" "NAPNS" "BRPT" "BRAPET" "PTFM" "PTAPET" "PTBA" "PTEAM" "PTZYGO" "PTTSP" "FMZS" "FMMT" "ZSZI" "ZIMT" "ZIZYGO" "ZITSP" "MTPNS" "PNSAPET" "APETBA" "APETTS" "BAEAM" "EAMZYGO" "ZYGOTSP" "LDAS" "BRLD" "OPILD" "PTAS" "JPAS" "BAOPI"
"ISPM" 0.725158295396868 0.576618655244488 0.953297399089713 0.240956456518836 0.163764800863193 0.526068385686091 0.314931956890207 0.21688302830094 0.359868063899473 0.391676036583067 0.227111013022337 0.314325942991023 0.241441973830132 0.251818895250473 0.456325574276334 -0.0147810490457912 0.0096557472267136 -0.0234252647304629 0.299080940756391 -0.0407925744595893 0.178498573097803 0.433715237692417 0.212399614911159 0.220448067931956 0.338173790703656 0.833153174657455 0.257118728758092 0.403567977105143 0.112680972256988 0.0574630712883747 0.142187082933468 0.114023747797685 0.269237636984572 0.451496235698468 0.447637471032 0.30782654586623 0.264077433128642 0.0873647248570754 0.0529139502743935
"ISNSL" 0.576618655244488 4.266076801443 3.19589203364243 3.29889594763317 2.57156123301978 1.47596570791255 0.346684267653143 0.720183941431424 2.11803014184175 2.06347585991332 0.797730372388144 0.901005289945341 -0.539609673977579 -0.116427101001249 2.00338349001174 0.213068171591647 0.627965041951776 1.05902956588502 1.96895721069959 0.227226235435512 1.47915405439596 2.58870806581228 1.42870749573974 0.36633549317401 1.68283202288206 2.65536112665922 2.03853932126149 1.42281959825178 1.05911746905615 0.836827943554585 0.705407523787588 0.920919312256962 1.83546103650724 0.685515906319537 0.169288097186968 0.603553494713854 1.32829805399075 0.894194237298671 0.253701387664032
"ISPNS" 0.953297399089713 3.19589203364243 7.99108047112386 4.19758892477638 3.97844854717558 2.04591795556896 1.84869813435435 1.34179435892644 3.5898487355911 1.51163461724052 0.232514800615733 3.39304415292373 -2.06458057503422 -0.934458998760588 2.80879392880462 0.597632786496067 0.997950462585579 1.18064823930384 2.4022351188282 0.0790281091620548 1.30186564068901 2.84052303841213 2.69011797406499 -0.396335339605286 1.97127030919243 4.07090896943458 2.54300999517162 -0.674183126326757 1.53149001936704 1.95410551123684 1.465638620451 0.956258847309296 2.0369725409721 1.13013323732443 -0.0693070571762684 1.12463213807533 1.51891714479492 0.854453548253952 -0.189375964835912
"PMZS" 0.240956456518836 3.29889594763317 4.19758892477638 5.20476664168041 3.51776496021955 1.71739986077312 1.49791344291999 2.08292842583056 2.48081910943105 1.5445176011154 0.598638434597254 1.53659714614981 -1.76472093835672 -0.586796355761366 2.27421927858107 0.858512616822828 1.13375497409591 1.34937271563326 2.77814569912328 0.270776241840589 0.170210998430808 2.4279295556349 1.53331467722539 -0.499960407135321 2.00819911951721 3.07430438556629 2.23606142730638 0.91213087252838 1.33640942332737 0.967196529125477 1.06502890482169 0.271207968129838 2.48360865064042 0.385375600682793 0.409942236132482 0.0378326432829595 1.10025836888478 0.92956117828549 0.104065426737674
"PMZI" 0.163764800863193 2.57156123301978 3.97844854717558 3.51776496021955 4.09205209541779 1.46944890116608 0.469307395131378 1.03475774293229 2.97414045664366 1.30178802392847 0.480956498775545 1.19280864050319 -1.63384320032897 -0.359179907874396 1.699682092038 0.536019181515411 0.979957762111108 1.10464704798599 1.7917236939615 -0.0120455726680332 1.07394936130193 1.87665945812346 2.01991017280911 -0.622161751319756 0.79629611280214 1.71548429684961 1.97468773225988 0.571315881177612 1.26740036304971 0.957317154879647 1.06251846748732 0.315803279684828 1.77660155341255 0.0801795934788656 0.132333715861141 0.255072817847508 0.805530027992615 0.806821066574174 -0.0141861586290663
"PMMT" 0.526068385686091 1.47596570791255 2.04591795556896 1.71739986077312 1.46944890116608 2.7666121616035 0.701455082718766 0.951353296537055 1.50901547328218 0.741369855582965 0.572791226011184 0.653180164458928 0.347053128644297 0.164883110394831 0.732438922322363 -0.199270798069232 0.324403728988132 0.00126655375069804 0.785100160100308 -0.400683355995707 0.398312843173626 1.25734552255081 0.788476864959553 0.930024296050287 1.44688255955827 0.988190098113603 0.677982883903701 0.660999381413774 0.892596302550999 0.408157919709405 0.805123055694318 0.198344268350968 1.04716932231074 0.363463983900334 0.516654329397813 0.19167920932174 0.45290099057808 0.26085009170766 0.181448197809452
"NSLNA" 0.314931956890207 0.346684267653143 1.84869813435435 1.49791344291999 0.469307395131378 0.701455082718766 3.15743132486038 0.829142218577578 1.00121201789832 -0.796779515274869 0.107427253653782 0.758591110134601 -1.08457669210839 -0.989215902146207 0.808658212291917 -0.0912601722077838 -0.174844812883959 -0.39494768251198 0.643826095938631 0.210084572395428 0.379848813609076 0.799224690028446 0.756537120787605 0.221102739549279 0.424641643315476 1.64654263327802 0.149492407939088 -0.150714704975812 0.543454565550084 0.562222898088445 0.483864356622422 0.468546285639189 0.584031106625998 -0.365432833951587 0.583443549676915 -1.02748716045038 -0.0652320508076761 0.560339702352157 0.0708795548724287
"NSLZS" 0.21688302830094 0.720183941431424 1.34179435892644 2.08292842583056 1.03475774293229 0.951353296537055 0.829142218577578 3.51525204462564 1.90145257721711 0.563798495356919 0.837011712545069 0.868294703951093 -0.491046330871933 -0.254076140853339 0.948145338541989 0.305070253879842 0.451961312254479 0.325335077421551 1.39986176790351 0.0521933603641154 -1.30380197970367 0.310395814099878 -0.577600987658183 -0.683942273573076 0.716951126558881 0.517832480000395 0.595518579192304 0.363566216164733 0.691250597670081 0.342221914337748 0.591260596065768 -0.342425151127862 1.35978185688281 0.273721059217039 -0.287662062007105 0.0222003862594345 0.604261805879825 0.779449652982892 0.219078178264966
"NSLZI" 0.359868063899473 2.11803014184175 3.5898487355911 2.48081910943105 2.97414045664366 1.50901547328218 1.00121201789832 1.90145257721711 4.02940794567856 1.47362036186545 0.947321095840611 1.60669001590252 -0.795463152671463 -0.0521001155930626 2.07259047829488 0.00604226201628221 0.752715821328644 0.218666313262437 1.59499992047964 -0.419973489665367 0.851037457326615 1.62482163674952 2.26226060637746 -0.411834686807242 0.746132699263205 1.77564092467446 1.60102089196496 0.248521838499787 1.61360037514055 0.985276579966043 1.10701093130885 0.312333839634592 2.10361459543237 0.499321037508261 0.062065852254313 0.51612503569963 0.66959908908016 0.899956766951184 -0.00989425638636292
"NABR" 0.391676036583067 2.06347585991332 1.51163461724052 1.5445176011154 1.30178802392847 0.741369855582965 -0.796779515274869 0.563798495356919 1.47362036186545 6.55991326693397 0.674143604354408 1.00320265106565 2.2133094701571 2.03739447345526 2.59630408848051 0.887012593911799 1.96142999708879 1.78480953322624 1.7730667636818 0.209440345062722 0.932248867922336 2.7139240425275 1.1278788714099 0.0197013187113618 1.21643449582186 1.86427260305142 2.08405473198385 1.24301395260292 1.70791036408558 1.0801318725569 1.33203853628494 1.0160335353609 1.71063689303347 2.25642176285637 -1.43506223649305 1.60432983685956 2.02375689388403 0.711893306996303 0.229573502121691
